Correlated Gene	Cytoband	Spearman's Correlation	p-Value	q-Value
CARNS1	11q13.2	0.7481223631078284	2.98804061859877e-93	2.3169956504449926e-90
HPN	19q13.11	0.7461041609057373	1.719532307626815e-92	1.2839811427431192e-89
LRP2	2q31.1	0.7438580913707886	1.182550563962391e-91	8.514786400016345e-89
MAL	2q11.1	0.7431022660150933	2.2524025611994038e-91	1.5658857943565925e-88
DBNDD2	20q13.12	0.7413414954452314	1.0016756961960031e-90	6.731594570335873e-88
CD22	19q13.12	0.7406908440836144	1.7333039413879544e-90	1.1272626052362113e-87
SEMA4D	9q22.2	0.7400645380228422	2.93383712307231e-90	1.8484090699456512e-87
CDK18	1q32.1	0.7387164887872766	9.060525202210765e-90	5.5354317758112495e-87
SOX10	22q13.1	0.737831900244884	1.8917328083221804e-89	1.1217419161348082e-86
MOBP	3p22.1	0.7377906162297146	1.957712535501665e-89	1.1276983550928305e-86
ZFP57	6p22.1	0.7371434030095806	3.3481069631951196e-89	1.875032902360467e-86
CNDP1	18q22.3	0.7356525155886708	1.1455806553161325e-88	6.2421761058996076e-86
BTBD16	10q26.13	0.7342610476690616	3.583962268969375e-88	1.901480613281357e-85
CLCA4	1p22.3	0.7338027139427015	5.210000346947879e-88	2.693302999867081e-85
CLDND1	3q11.2	0.7332222271536311	8.358535172345715e-88	4.212910690241549e-85
SLC5A11	16p12.1	0.731877777300349	2.4862109683281785e-87	1.222548764206449e-84
SH3TC2	5q32	0.7310788847854865	4.736823052992706e-87	2.2737878469377606e-84
RHBDL2	1p34.3	0.7291639406152269	2.20012236070139e-86	1.0315503933511797e-83
NKX6-2	10q26.3	0.7290336143661847	2.4413535471042263e-86	1.1186392923447343e-83
PLP1	Xq22.2	0.7264195933808971	1.9425726429876452e-85	8.703157123394204e-83
TMEM235	17q25.3	0.7263733920295351	2.014667392802371e-85	8.829936805714913e-83
KCNQ1DN	11p15.4|11p15.5	0.7260328739384855	2.6347922053861857e-85	1.1302137372934232e-82
PLLP	16q13	0.725934808188743	2.8462753722787915e-85	1.1954949537606816e-82
NIPAL4	5q33.3	0.7246919767076891	7.550300671335241e-85	3.106563506832445e-82
MAP6D1	3q27.1	0.720347893023567	2.191649055118669e-83	8.837167320049498e-81
TRIM59	3q25.33	0.7194840104062692	4.249750536970598e-83	1.6799847171738083e-80
ANLN	7p14.2	0.7186796434336872	7.855429063951338e-83	3.045640487660056e-80
DNAH17	17q25.3	0.7169693750033276	2.8798374301081116e-82	1.0954792911020686e-79
SMIM6	17q25.1	0.7165357690986746	3.997103911703558e-82	1.492326147478804e-79
PLPP2	19p13.3	0.7153121271918708	1.0048444956491114e-81	3.6833945230512246e-79
ABCA2	9q34.3	0.7147828804455482	1.4948730020155494e-81	5.3818097488634807e-79
GJC2	1q42.13	0.713187060786307	4.924699086366902e-81	1.7418747066709315e-78
GALNT6	12q13.13	0.71224877256715	9.889194200982227e-81	3.4375180049310804e-78
FAM178B	2q11.2	0.7105968582144859	3.351804119900977e-80	1.1453512349376882e-77
LDLRAP1	1p36.11	0.7097014411158871	6.472454898327383e-80	2.174852720086306e-77
LDB3	10q23.2	0.709596416106614	6.990665012882607e-80	2.3104720872905938e-77
SGK2	20q13.12	0.709117772469482	9.925964424369126e-80	3.2276994961242896e-77
LACC1	13q14.11	0.7079993181548255	2.2456522737969134e-79	7.186443728891995e-77
ENPP6	4q35.1	0.7062134797014646	8.203738748915736e-79	2.584305889326409e-76
PADI2	1p36.13	0.7060633871661256	9.143419551133372e-79	2.836007408775383e-76
PPP1R14A	19q13.2	0.7054419855126017	1.431456822910283e-78	4.3726668191960936e-76
TF	3q22.1	0.7040944664832258	3.7685614363663843e-78	1.1339995092325772e-75
RBP7	1p36.22	0.7038242977949082	4.572736488945355e-78	1.3557491228474603e-75
PRR18	6q27	0.7019384271994539	1.753418620507036e-77	5.123285914209036e-75
MAP7	6q23.3	0.6996028689368534	9.129204269318432e-77	2.629341246767556e-74
HOXD1	2q31.1	0.6973712258699181	4.351379657603861e-76	1.2356079616472034e-73
HPN-AS1	19q13.11-q13.12	0.6961971461978881	9.838308775165929e-76	2.7548631002238932e-73
SLC26A9	1q32.1	0.6959946102772346	1.1320475973218474e-75	3.1264673437816114e-73
PLD1	3q26.31	0.6953600418226656	1.7558232092343278e-75	4.78366915153693e-73
SEPTIN4	17q22	0.695219625547172	1.9346067373958718e-75	5.20048085768509e-73
HMSD	18q22.1	0.6947096861816722	2.7499374621092947e-75	7.29493278599809e-73
MYO1D	17q11.2	0.6919968844200662	1.7638811052762895e-74	4.618390514737048e-72
HHIP	4q31.21	0.6914753977253443	2.5153792443757004e-74	6.501610377674166e-72
PLAAT3	11q12.3-q13.1	0.689136598765738	1.2242108833151918e-73	3.1242171669009592e-71
SEC14L5	16p13.3	0.6865374838433483	6.981989022669481e-73	1.7595485085754928e-70
HAPLN2	1q23.1	0.6859083500162352	1.0612344459959015e-72	2.6414256377436258e-70
PACRG-AS1	6q26	0.6845770396011157	2.5648863596504816e-72	6.30617974352602e-70
LPAR1	9q31.3	0.6826204681508675	9.302761350400526e-72	2.2596743564509038e-69
HSPA2	14q23.3	0.6814393746005923	2.0149464859098855e-71	4.83611144076538e-69
KIF13B	8p12	0.6813123761374777	2.1890740803529125e-71	5.192226180470008e-69
NKAIN2	6q22.31	0.6794193923978342	7.493012245158374e-71	1.7565886031934649e-68
GPR37	7q31.33	0.6779071851532372	1.98916685657936e-70	4.609608390286951e-68
ZNF536	19q12	0.6771629965831089	3.209254109912208e-70	7.352474103402276e-68
TMC7	16p12.3	0.6750625996787658	1.2286152705250707e-69	2.783158704388309e-67
SLC22A15	1p13.1	0.6734652502532342	3.3850757992868607e-69	7.582945909935823e-67
GREM1	15q13.3	0.6727463059261277	5.330558948146522e-69	1.180982406083319e-66
ADAMTS4	1q23.3	0.6722252305286804	7.402086637516267e-69	1.622102920640929e-66
SYNJ2	6q25.3	0.6720192896080986	8.426072202228437e-69	1.8266456093454573e-66
CAPN13	2p23.1	0.6716590926678501	1.0566607677454917e-68	2.2663125253741341e-66
CDH19	18q22.1	0.6690476168517678	5.402127966287163e-68	1.1464452834559527e-65
CNTNAP4	16q23.1	0.6648793563314539	7.059620686218278e-67	1.4825938818213198e-64
PLEKHH1	14q24.1	0.6624478307486411	3.101939269654142e-66	6.447236867577027e-64
TP53TG5	20q13.12	0.6619129512775948	4.287831603295238e-66	8.821119689187275e-64
CLMN	14q32.13	0.6616413871351519	5.052580696138603e-66	1.0289401961095998e-63
SPOCK3	4q32.3	0.6611621691079828	6.746966585871083e-66	1.360255933377469e-63
LURAP1	1p34.1	0.6593557711884536	1.9973822038391662e-65	3.987051743722914e-63
ASPA	17p13.2	0.6583754937462297	3.588272106440136e-65	7.092466072347017e-63
SHTN1	10q25.3	0.6579625660283458	4.5895722952500366e-65	8.983530781022912e-63
CPOX	3q11.2	0.6576074017137461	5.6698544498740595e-65	1.0991339958068357e-62
NIPAL3	1p36.11	0.6544886847261232	3.5838183729786116e-64	6.881272592154456e-62
KANK4	1p31.3	0.6543576796135875	3.8705756391257015e-64	7.361761835888044e-62
FGFR2	10q26.13	0.6528777415885054	9.210195012668805e-64	1.7353901088823902e-61
QDPR	4p15.32	0.6521848648751825	1.379779802896278e-63	2.5757167227955425e-61
TAFA4	3p14.1	0.6505874364853319	3.4895446764173725e-63	6.454377084518407e-61
LIPE	19q13.2	0.6504383954644043	3.804004754758247e-63	6.97204907824373e-61
SORT1	1p13.3|1p21.3-p13.1	0.6501474448181837	4.501236807558299e-63	8.175624799746203e-61
PRRG1	Xp21.1	0.6459739268013682	4.931795394035479e-62	8.87767204813833e-60
PMP22	17p12	0.6454347512909919	6.7009218115199315e-62	1.195551191522596e-59
PTPRH	19q13.42	0.6449683722011066	8.731178564107072e-62	1.5441165879909007e-59
TP53INP2	20q11.22	0.6440898832925609	1.435590653869105e-61	2.5167776671873937e-59
DOCK5	8p21.2	0.6435944939766254	1.898886335515032e-61	3.300297190544703e-59
RFFL	17q12	0.6431240685354244	2.475359433193792e-61	4.265446284839319e-59
FAHD2CP	2q11.2	0.6421422292272282	4.29831866466998e-61	7.343932423594191e-59
PIP4K2A	10p12.2	0.6400273992884947	1.4013472960997146e-60	2.3741649442576763e-58
OPALIN	10q24.1	0.6399996341862434	1.423171581096213e-60	2.391046853873396e-58
FA2H	16q23.1	0.6393949958565491	1.9917788909355507e-60	3.318698695880301e-58
IP6K3	6p21.31	0.6383725374048869	3.5104214616220843e-60	5.801115335062528e-58
FRMD4B	3p14.1	0.6377841852704793	4.859151410064558e-60	7.96466272994403e-58
CDC42EP2	11q13.1	0.6363842340711924	1.0502843161831327e-59	1.7076437176264628e-57
TMEM151A	11q13.2	0.6345446254556103	2.874463624896401e-59	4.636164891322907e-57
ABCA8	17q24.2	0.632768434722417	7.549695925670762e-59	1.208011266328954e-56
COL4A5	Xq22.3	0.6323346818759549	9.548306721556268e-59	1.5157748961676845e-56
LGI3	8p21.3	0.6316937951449864	1.3499995719739167e-58	2.1263547945754795e-56
CYP27A1	2q35	0.6306746341637892	2.3377031020933968e-58	3.6535218791709283e-56
DMRT2	9p24.3	0.6304932828872617	2.5770763261469746e-58	3.9966489085730122e-56
C21ORF91	21q21.1	0.6297083938863789	3.926829938925024e-58	6.043421251806673e-56
CHN2	7p14.3	0.6284773434831887	7.583624485921989e-58	1.1582837368232821e-55
PDE6B	4p16.3	0.6268737045295167	1.7795064701087813e-57	2.6974909732227924e-55
ARHGAP23	17q12	0.6266899742361776	1.961557533289402e-57	2.9512657782572862e-55
FXYD4	10q11.21	0.6262565628437184	2.4676081206340655e-57	3.685144245933585e-55
CPPED1	16p13.12	0.6246218166282335	5.845479812011672e-57	8.665494006615243e-55
LINC00323	21q22.2	0.6234280890933285	1.0937499096317223e-56	1.6095687538748288e-54
AMPD3	11p15.4	0.6224882227397972	1.787817572845997e-56	2.6118978323295755e-54
RASGRP3	2p22.3	0.6208588107532621	4.174253546455245e-56	6.054469478423324e-54
BCAS1	20q13.2	0.6202478943744416	5.729156508528488e-56	8.250394597745918e-54
APLP1	19q13.12	0.6199332916664908	6.741967659069542e-56	9.640057445000074e-54
HHATL	3p22.1	0.6197187790791867	7.5325990792715205e-56	1.0694699298393882e-53
SLC48A1	12q13.11	0.6177309035250297	2.0963114191954918e-55	2.9555059106573643e-53
PACSIN3	11p11.2	0.6161326547636549	4.748336344199953e-55	6.648000627459392e-53
HS3ST5	6q21-q22.1	0.6160892967961473	4.854516589988042e-55	6.749786825568891e-53
GLDN	15q21.2	0.6154078492917187	6.8691292946626e-55	9.485514774636485e-53
RNF125	18q12.1	0.6150983550175888	8.03986925996656e-55	1.1026653343550056e-52
NT5DC1	6q22.1	0.6146671954295165	1.0007782632776806e-54	1.363289903104143e-52
SELENOP	5p12	0.6139773529937621	1.4196188973485562e-54	1.9208682274794795e-52
CLCA2	1p22.3	0.6136429832643776	1.6812465172258415e-54	2.2597074022526792e-52
PAIP2B	2p13.3	0.6120409074399401	3.770364983038871e-54	5.034061484969979e-52
RAPGEF5	7p15.3	0.6108308001812154	6.918162864854787e-54	9.176123784101141e-52
COL9A3	20q13.33	0.6101936248935695	9.513378959457971e-54	1.2535897594877919e-51
CPXM2	10q26.13	0.6098855309139044	1.1094704187333012e-53	1.452469682602733e-51
UNC5C	4q22.3	0.6095081566588745	1.339101914258107e-53	1.7417828189263028e-51
DMBT1	10q26.13	0.6086081872917938	2.095104173052155e-53	2.7076535405708006e-51
ACP7	19q13.2	0.60732260916657	3.961054352079698e-53	5.0865488402725343e-51
CSRP1	1q32.1	0.6037198073257227	2.3243224428231672e-52	2.965864858845435e-50
FAXDC2	5q33.2	0.603565133003993	2.506510944148094e-52	3.178224348740234e-50
CCDC152	5p12	0.6028856604388578	3.490018176705384e-52	4.397641028784829e-50
SLC13A3	20q13.12	0.6023480004863759	4.532497063219876e-52	5.675756105066828e-50
CERCAM	9q34.11	0.6021974528055192	4.876208512800709e-52	6.068471594233031e-50
VWA1	1p36.33	0.601457594252601	6.979832646709108e-52	8.633153741736338e-50
MTUS1	8p22	0.6014197110831241	7.109018179294165e-52	8.739324116631078e-50
PLAC9P1	2q21.1	0.6005260707873499	1.0949177100051094e-51	1.3378567243280613e-49
FAM124A	13q14.3	0.6002055565210956	1.2779455612238811e-51	1.5520879795081124e-49
WHRN	9q32	0.5989820306049167	2.3018693697497982e-51	2.7789214588937533e-49
EVI2A	17q11.2	0.598462901329358	2.9524559379152933e-51	3.543122866923228e-49
PDE1C	7p14.3	0.597750569314419	4.1514281275199814e-51	4.952481803487003e-49
SEMA3B	3p21.31	0.5943404598420843	2.097351008014623e-50	2.487334921916636e-48
LHPP	10q26.13	0.5942366409245664	2.202704943523234e-50	2.5970020097293518e-48
PIEZO2	18p11.22-p11.21	0.5934670776972327	3.165869907138801e-50	3.706601742133208e-48
TMEM88B	1p36.33	0.5934572117658266	3.180606623625044e-50	3.706601742133208e-48
ENDOD1	11q21	0.5925026899127915	4.9809743242358085e-50	5.771346169592995e-48
RNASE1	14q11.2	0.588614246004366	3.0493990333674716e-49	3.513081937812663e-47
TMC6	17q25.3	0.5855107594410563	1.2725114401201042e-48	1.4576763150148534e-46
SHISA2	13q12.13	0.5841251097499204	2.3962277378800323e-48	2.729398159514086e-46
HDAC11	3p25.1	0.58346872737787	3.2305178785380204e-48	3.659015221865451e-46
PAOX	10q26.3	0.5825864072055559	4.821833217937345e-48	5.43089270987904e-46
FCHO1	19p13.11	0.5819871858442723	6.324697732980573e-48	7.084012833034518e-46
PACS2	14q32.33	0.5819593942031992	6.40469783391347e-48	7.133984145277872e-46
ST6GALNAC3	1p31.1	0.5819455020033294	6.445063080581896e-48	7.139500921297342e-46
SLCO3A1	15q26.1	0.5818072692108008	6.860723844388847e-48	7.558418220039537e-46
CHST6	16q23.1	0.5816368079210336	7.410083215860907e-48	8.119276506248465e-46
CERS2	1q21.3	0.5804873209032542	1.2442188685031123e-47	1.3559295463724998e-45
FGF1	5q31.3	0.5804248007567985	1.2797137560825192e-47	1.3871133890526704e-45
GPD1	12q13.12	0.5774823331431733	4.776196448167725e-47	5.1493527589042516e-45
KIAA0930	22q13.31	0.5770431014994252	5.807180413473406e-47	6.227583208299859e-45
TPPP3	16q22.1	0.5739386558950574	2.2922787227936234e-46	2.445218588901706e-44
VRK2	2p16.1	0.5736982200624369	2.5479180077920184e-46	2.7036092081628886e-44
PAQR6	1q22	0.572991000699895	3.4755978527899908e-46	3.668666403670105e-44
CBR1	21q22.12	0.5724797493821383	4.348156738142714e-46	4.565791041546628e-44
ATP10B	5q34	0.5718707192063592	5.6749604206111954e-46	5.928128344038462e-44
ALAD	9q32	0.571690449102095	6.139749775390817e-46	6.380592537198674e-44
SHROOM1	5q31.1	0.5703100257043973	1.120072747015171e-45	1.1580403411575827e-43
IPO13	1p34.1	0.5697928411516179	1.4020064222309136e-45	1.4421352795202781e-43
AATK	17q25.3	0.5683559823793922	2.6105647170653794e-45	2.671654581764219e-43
FFAR1	19q13.12	0.5682404886426694	2.743962028880975e-45	2.7939908315287545e-43
SSH3	11q13.2	0.5678167626851669	3.2939091477079066e-45	3.3371106696954325e-43
NHLH2	1p13.1	0.5673143649651199	4.089084084755749e-45	4.122001211638033e-43
LARP6	15q23	0.56728240321434	4.145675247759195e-45	4.158256650252395e-43
TUBB4A	19p13.3	0.5661007061705768	6.88390233943459e-45	6.8706116368980575e-43
FNBP1	9q34.11	0.5649723390326599	1.1150841636686959e-44	1.1074488583115556e-42
FAM53A	4p16.3	0.5647776774706195	1.211612325932714e-44	1.197417456035757e-42
ARHGEF37	5q32	0.5642248808576994	1.5332913819931562e-44	1.5079359781640987e-42
ROGDI	16p13.3	0.5637890071864813	1.8455279648628406e-44	1.8061985096893074e-42
PEX5L	3q26.33	0.5634266112562911	2.1525635976660724e-44	2.0965137532630767e-42
TLL2	10q24.1	0.5626745579610256	2.9606810648543065e-44	2.869725526371523e-42
KCNJ2	17q24.3	0.5624995139776497	3.1883235146499505e-44	3.075588056404672e-42
GCA	2q24.2	0.561880574192978	4.1415393187603014e-44	3.9760749621679255e-42
MAN2A2	15q26.1	0.5601851957197608	8.45489175633236e-44	8.078629037887049e-42
ICOSLG	21q22.3	0.5596822315106992	1.0440379874583203e-43	9.928702766578867e-42
KIF19	17q25.1	0.5585322779255133	1.6888008109238368e-43	1.5984935750720882e-41
NDRG1	8q24.22	0.5580154152589232	2.0950255506090724e-43	1.9737294451322201e-41
NACAD	7p13	0.5555590583529241	5.805431052402817e-43	5.443874206860148e-41
TMEM273	10q11.23	0.5554291062804123	6.125618424473734e-43	5.717527456287729e-41
ANXA13	8q24.13	0.5550161671212214	7.263898498660894e-43	6.748730766428677e-41
MEGF10	5q23.2	0.5534401457289421	1.3890727177320954e-42	1.2846325533192602e-40
RAB40B	17q25.3	0.5534289991724148	1.3954393590442834e-42	1.2846325533192602e-40
TLE4	9q21.31	0.5524038896898077	2.1234192274165565e-42	1.945920683815691e-40
C2CD4D	1q21.3	0.5512384860409089	3.4162350438732106e-42	3.116502928485421e-40
STEAP1B	7p15.3	0.5498070844738653	6.110632679781659e-42	5.549390335904416e-40
CNMD	13q14.3	0.5497507198103814	6.251806378806046e-42	5.65213759655196e-40
SUN2	22q13.1	0.5475480404915818	1.5211508397785796e-41	1.3691036643203547e-39
SMIM5	17q25.1	0.5472762335424003	1.6967830729762708e-41	1.52039304596776e-39
GLTP	12q24.11	0.54684308717944	2.0191031289760999e-41	1.8012008045702275e-39
SPAG6	10p12.2	0.5465476552577994	2.2730703104345718e-41	2.018826895536185e-39
MVB12B	9q33.3	0.5459998062980026	2.8307047929812807e-41	2.5030631285655967e-39
PDE11A	2q31.2	0.5445076614683851	5.134751179421877e-41	4.520599062372247e-39
MITF	3p13	0.5441202574796138	5.990375314391411e-41	5.250954639715011e-39
ACSL1	4q35.1	0.5435807726822927	7.421979515285411e-41	6.477685238427238e-39
GSN	9q33.2	0.5432063145613018	8.610291896327195e-41	7.482417884562611e-39
MTMR10	15q13.3	0.5427937819537608	1.013865298197463e-40	8.772763208995302e-39
HTATIP2	11p15.1	0.5424798878985057	1.1479140757827898e-40	9.890211829853345e-39
ANKRD65	1p36.33	0.542341813370117	1.2123095568804853e-40	1.0400584245220197e-38
SLC24A2	9p22.1-p21.3	0.5418095342348108	1.4958587924583145e-40	1.277881742150512e-38
LINC02610	2q37.3	0.5414788503167304	1.7041796208010454e-40	1.4497031786907119e-38
ADSSL1	14q32.33	0.5412295291532658	1.8800371828820917e-40	1.5925810774825987e-38
CA2	8q21.2	0.5407716077413566	2.2511769923255802e-40	1.898994951559666e-38
ABHD12B	14q22.1	0.5401549311840114	2.8680651874791333e-40	2.409294260198617e-38
TMEM139	7q34	0.5391930190930795	4.180398949117229e-40	3.497137892661928e-38
OSBPL1A	18q11.2	0.5391367169575344	4.273451987477194e-40	3.5602093189887485e-38
TPPP	5p15.33	0.5381401502414355	6.3054396312573975e-40	5.231439029044461e-38
PTGDS	9q34.3	0.5359911803735176	1.4524224290123881e-39	1.2000937947261787e-37
OTUD7B	1q21.2	0.5358702168331282	1.5219958963714516e-39	1.2524473170099933e-37
AOPEP	9q22.32	0.5356972694094078	1.6272431620484287e-39	1.3336117638235109e-37
MTURN	7p14.3	0.5355987954422067	1.6903605866519103e-39	1.3797311654853913e-37
BACE1	11q23.3	0.5352142515712173	1.9609445849263456e-39	1.594137249060486e-37
MYLK	3q21.1	0.5344248629234739	2.6581659458789917e-39	2.152260386942424e-37
CFTR	7q31.2	0.534229755663521	2.8653831473308693e-39	2.310759585333506e-37
KIF1C	17p13.2	0.5341804614724883	2.920222485403964e-39	2.345601813873678e-37
POU2AF1	11q23.1	0.5337247050490456	3.4791512394158613e-39	2.783459053089809e-37
GPIHBP1	8q24.3	0.5336322046709008	3.604921280224174e-39	2.872680550616584e-37
MBNL2	13q32.1	0.5310878777213739	9.533356760853518e-39	7.567008096675897e-37
MYO1E	15q22.2	0.5309391548853566	1.00884061601189e-38	7.97617084682969e-37
LINC00957	7p13	0.530551750896585	1.1689192866440019e-38	9.20569599141786e-37
AFMID	17q25.3	0.5304682668599451	1.2065831401596937e-38	9.465339567610733e-37
LLGL2	17q25.1	0.5297450863638501	1.5874612594769048e-38	1.240496374120693e-36
CES4A	16q22.1	0.5297201666729673	1.602520523103904e-38	1.2474291994709578e-36
LINC00486	2p22.3	0.5295048554902154	1.7386743927717874e-38	1.3482082474104616e-36
RCAN3	1p36.11	0.5293099755115422	1.871761242368324e-38	1.445845915991869e-36
CCDC122	13q14.11	0.528437081882669	2.6029860524292074e-38	2.0030077024055442e-36
TMBIM1	2q35	0.5272790648435106	4.0256257782658355e-38	3.085955943559601e-36
PXK	3p14.3	0.5272398179369155	4.0854354360716585e-38	3.119941811615178e-36
PRIMA1	14q32.12	0.5271898901874502	4.162796366701719e-38	3.167024058455598e-36
SLC12A2	5q23.3	0.5267636927791813	4.885101258705658e-38	3.695869469236032e-36
CPM	12q15	0.5267585232688395	4.894584337513122e-38	3.695869469236032e-36
POPDC3	6q21	0.5266678696456248	5.063878319150363e-38	3.809434731059346e-36
TTLL7	1p31.1	0.5264547593063833	5.48505908837372e-38	4.097681173025512e-36
LINC00320	21q21.1	0.5264534779747598	5.487693649704322e-38	4.097681173025512e-36
CLN8	8p23.3	0.5238780897793285	1.4347140720055744e-37	1.0673531515020068e-35
ANKRD40	17q21.33	0.5234905532390088	1.6567680701838878e-37	1.2280184214329914e-35
OPLAH	8q24.3	0.5232148575795456	1.8351558873808578e-37	1.3552592617393947e-35
INF2	14q32.33	0.5223700950100774	2.5090006910361086e-37	1.8461300340138316e-35
PLEKHB1	11q13.4	0.5215072728051567	3.4501593411812116e-37	2.529405908274706e-35
COBL	7p12.1	0.5214274767737103	3.553145672855201e-37	2.5954699242910763e-35
TSPAN15	10q22.1	0.5212580432280659	3.782029762715549e-37	2.752689604552642e-35
TRPM6	9q21.13	0.5206656588477977	4.7032223392643165e-37	3.410851279924744e-35
OR7A5	19p13.12	0.5206470321403942	4.735537438518619e-37	3.4219774300349064e-35
LAMP2	Xq24	0.520573812126028	4.864711706126399e-37	3.502766168114798e-35
NIPA1	15q11.2	0.5195414449916942	7.104732218069852e-37	5.091229591598553e-35
NXPE3	3q12.3	0.5195350825174256	7.121307201184426e-37	5.091229591598553e-35
ST3GAL4	11q24.2	0.5167970208067053	1.9323881620109964e-36	1.3766387891980105e-34
ARRDC2	19p13.11	0.5158809898304473	2.693135411040901e-36	1.9118416557040705e-34
TRPV5	7q34	0.5157902872536214	2.7829732367624487e-36	1.968685032504131e-34
EDIL3	5q14.3	0.5150297993558343	3.662903380612653e-36	2.582090736242367e-34
KEL	7q34	0.5147078784237048	4.113794018814376e-36	2.8898327948890814e-34
SLCO1A2	12p12.1	0.514595814212128	4.2833213536864546e-36	2.99847367401641e-34
TSPAN8	12q21.1	0.5140845880978642	5.14879073152201e-36	3.591860551495337e-34
CDKN1C	11p15.4	0.5137378964144577	5.832163002316833e-36	4.054559941024471e-34
SYNGR2	17q25.3	0.5127513152482509	8.308291714636755e-36	5.7561329642196434e-34
PSEN1	14q24.2	0.5126366366262877	8.656511772425407e-36	5.976847049447556e-34
SPTLC2	14q24.3	0.5120697906887304	1.0601844046612368e-35	7.295009482039316e-34
FAM225A	9q32	0.5117884773240491	1.17222684166676e-35	8.038525630899166e-34
RPS10P7	1q32.1	0.5114333110300626	1.3305710921676426e-35	9.093438572607404e-34
TP73-AS1	1p36.32	0.5113160912784415	1.3873463772834154e-35	9.449422402841533e-34
FAM53B	10q26.13	0.5110168566472844	1.5433966803456495e-35	1.0476909249982706e-33
SVIP	11p14.3	0.5109711150731262	1.5687361473511983e-35	1.06131843848146e-33
FAAH	1p33	0.5107853106993915	1.6759732007952128e-35	1.1279911385957523e-33
ART3	4q21.1|4p15.1-p14	0.510781117997286	1.678474984270253e-35	1.1279911385957523e-33
SMIM1	1p36.32	0.5102036511741639	2.0608759189388183e-35	1.3803760598579905e-33
COL9A2	1p34.2	0.5097678892065252	2.4054853378957865e-35	1.605860592626389e-33
RHOG	11p15.4	0.5096163056787198	2.538277013559096e-35	1.688917586480691e-33
RNF220	1p34.1	0.5085146143272451	3.747944795294264e-35	2.4856024676949886e-33
GALNT7	4q34.1	0.5083711493692677	3.942652475712906e-35	2.606157920093374e-33
BEST1	11q12.3	0.5080756036027426	4.3758976943337537e-35	2.8830873665183924e-33
SLC16A8	22q13.1	0.5072593735874297	5.83292952694003e-35	3.830543719629901e-33
TMTC2	12q21.31	0.5071594626961052	6.04146362888682e-35	3.954608708506077e-33
KCNMB4	12q15	0.5068567479419005	6.719439328079172e-35	4.384162339592368e-33
FAM107B	10p13	0.5061390696812227	8.64287112856198e-35	5.6209330588044534e-33
EML2	19q13.32	0.5059345096370284	9.284776996379434e-35	6.018983569903722e-33
MPL	1p34.2	0.5048971612053076	1.3342212344923517e-34	8.621549457884713e-33
PAQR8	6p12.2	0.5041043592470363	1.7587397319410867e-34	1.1328419084876758e-32
CPQ	8q22.1	0.503621341408845	2.0803770740975975e-34	1.3357478404739385e-32
PSRC1	1p13.3	0.5023469466497034	3.2361623147191894e-34	2.0712466167318594e-32
FAM131C	1p36.13	0.5020135022311081	3.6316539388228343e-34	2.3170181981204798e-32
FUT8	14q23.3	0.500987542164924	5.174040342484929e-34	3.290657014032765e-32
RNF13	3q25.1	0.5008730839424467	5.382046449566502e-34	3.412183599676423e-32
