Correlated Gene	Cytoband	Spearman's Correlation	p-Value	q-Value
STRIP1	1p13.3	0.5383169536065372	5.885522933312243e-40	1.1194153571557371e-37
VPS35L	16p12.3	-0.5382355227690763	6.075364651472706e-40	1.144723614377021e-37
RND2	17q21.31	-0.5379269308695955	6.8515185776789236e-40	1.279013574486896e-37
AP2S1	19q13.32	0.5370858912836936	9.502090855656182e-40	1.7575381077145348e-37
DMWD	19q13.32	0.536788103992968	1.0666277089083186e-39	1.9549346581182373e-37
EID2B	19q13.2	0.5364379027896514	1.221735609971213e-39	2.219046093029696e-37
CENPS	1p36.22	0.5362820103156929	1.2977859707256132e-39	2.33613062105349e-37
KCNIP4	4p15.31-p15.2	0.5350086759407985	2.1227813477721415e-39	3.787380066587093e-37
SKIDA1	10p12.31	0.5347426891634345	2.3519643206740597e-39	4.159469532378045e-37
TOMM34	20q13.12	0.5343823256823409	2.702038174309332e-39	4.737025359326125e-37
PPP6R1	19q13.42	0.5325197672474264	5.5207533356205684e-39	9.595164482710885e-37
EIF4G3	1p36.12	0.5324351109888402	5.702384147512209e-39	9.826133914358431e-37
CHAF1B	21q22.12-q22.13	0.531441934644663	8.330828654860091e-39	1.423371495852833e-36
KIAA1211L	2q11.2	0.5313017510258996	8.787827278920157e-39	1.4888351745404142e-36
PDGFD	11q22.3	0.5309557031045805	1.0025095975197296e-38	1.6842996662996057e-36
HAUS4	14q11.2	-0.5309257022697269	1.0140165092809334e-38	1.6895526317035452e-36
MRPL37	1p32.3	0.5308330370069788	1.050391677670028e-38	1.73581529618897e-36
NCDN	1p34.3	0.5304732479159372	1.2043025708521873e-38	1.9739791976382884e-36
ADGRB2	1p35.2	0.5304150253194465	1.2312287282045127e-38	2.0018389023654176e-36
LINC01278	Xq11.1	-0.5299904509863258	1.4464748246386476e-38	2.3329903151631818e-36
PRXL2B	1p36.32	0.5297091765968402	1.6092068692040347e-38	2.5673587970607434e-36
CLNS1A	11q14.1	-0.5296960098095225	1.617253941901267e-38	2.5673587970607434e-36
GLS	2q32.2	0.5285601755760166	2.4848505982975655e-38	3.9138338212716574e-36
NOG	17q22	-0.5283664410661331	2.673278016555618e-38	4.177981247424637e-36
MED8	1p34.2	0.5280912198580254	2.9655450680345933e-38	4.5991041628188796e-36
DPF2	11q13.1	-0.5273280321990708	3.9522183797659505e-38	6.08249425606575e-36
GALE	1p36.11	0.5267606557307514	4.890670287337905e-38	7.469757853259053e-36
ZFYVE9	1p32.3	0.5245638788895935	1.1116637627526157e-37	1.6851318135981568e-35
PPP5C	19q13.32	0.5238907821177717	1.4279636627442404e-37	2.1484459257154203e-35
CCDC30	1p34.2	0.5235221120728666	1.6374776107988427e-37	2.4454211934307753e-35
FGF11	17p13.1	-0.5231149578945585	1.904388487285853e-37	2.823115903836036e-35
KIAA1522	1p35.1	0.5225018627911194	2.389676909224207e-37	3.516662493932061e-35
FAM241B	10q22.1	0.5222558912978327	2.617183232853075e-37	3.82355298243122e-35
WDTC1	1p36.11	0.5221874063302393	2.6842614783334233e-37	3.893337817602888e-35
ATPAF1	1p33	0.5215975961157813	3.33715195920243e-37	4.8057371892485854e-35
MRPS15	1p34.3	0.521161854986485	3.918408622665893e-37	5.602768527770713e-35
NTNG1	1p13.3	0.5206666423950062	4.701522090309617e-37	6.675168088924802e-35
BUB3	10q26.13	-0.5202375960131677	5.504140710481501e-37	7.760068591889339e-35
PPCS	1p34.2	0.5199192283873819	6.18613813637783e-37	8.6610229838551e-35
CCDC106	19q13.42	0.5195757873208612	7.015924336748652e-37	9.755037969185487e-35
DCTD	4q35.1	0.518536583167438	1.025923786145807e-36	1.4166883186633981e-34
CARM1	19p13.2	0.517920792849145	1.284212819182869e-36	1.7612935134384913e-34
ASF1A	6q22.31	-0.5177847180298198	1.3494603034479734e-36	1.8382749444469317e-34
CMTM5	14q11.2	-0.5177204747104119	1.3813959454313008e-36	1.8691492386470104e-34
HTR7P1	12p13.1	0.5175043273111414	1.4944424750652076e-36	2.0086303159859766e-34
ADCY1	7p12.3	0.5168221172335407	1.9148667353307214e-36	2.5566641225829584e-34
FMNL1	17q21.31	0.5160745264905172	2.5109387462555185e-36	3.33046289889852e-34
CHAC1	15q15.1	0.5159964978113102	2.5828775289684327e-36	3.4034897948714103e-34
UCHL1	4p13	0.5157378455530551	2.836263082913433e-36	3.7131103905595923e-34
B4GALT2	1p34.1	0.5156960590236159	2.8794481780521317e-36	3.7453261108199374e-34
MAP6	11q13.5	0.514410308958451	4.579288700652746e-36	5.918143557298719e-34
TIAM2	6q25.2-q25.3	0.5142002917547998	4.938875778408111e-36	6.342208571241142e-34
PRKAA2	1p32.2	0.5135576376556694	6.222236537112528e-36	7.939652583843396e-34
SYCE2	19p13.13	-0.5130585368853855	7.442330535952233e-36	9.436781505366852e-34
ZNF223	19q13.31	0.5127278762786784	8.378316723493975e-36	1.0519428495078398e-33
DNAJC11	1p36.31	0.5127204862485725	8.400515786457132e-36	1.0519428495078398e-33
ATP6V0B	1p34.1	0.5118613425921478	1.1421273624753514e-35	1.421384552769479e-33
EBNA1BP2	1p34.2	0.5116419697717509	1.235145529046028e-35	1.5277158902513478e-33
CEP89	19q13.11	0.5112298556990809	1.4306406469597962e-35	1.7587284197168567e-33
YTHDF2	1p35.3	0.5111113546132184	1.492324770755278e-35	1.823439982011949e-33
SLC9A5	16q22.1	0.5110849768547325	1.506409886323307e-35	1.8295620312147106e-33
ZNF518B	4p16.1	0.5103322166012519	1.9688898102311686e-35	2.3769333810820715e-33
RRNAD1	1q23.1	-0.5099142373796794	2.2838168928181966e-35	2.7407162128635512e-33
LCAT	16q22.1	-0.5096710165447098	2.4895314832581877e-35	2.9699079428383622e-33
FLVCR2	14q24.3	-0.5096519620457212	2.506402228709022e-35	2.9724456078236822e-33
MORN3	12q24.31	0.5095589558860457	2.5903889067767e-35	3.054083669562868e-33
GEMIN8P4	1p22.2	0.5093808057578985	2.759122849127761e-35	3.2341090558874885e-33
GRIK5	19q13.2	0.5089795392759868	3.180105076063811e-35	3.7060172507816466e-33
NCS1	9q34.11	0.5087021418209692	3.507734216214046e-35	4.064335030637436e-33
STRN4	19q13.32	0.5085884238266112	3.651514435587626e-35	4.2067532877646924e-33
CAP2	6p22.3	0.5073996019211853	5.552220419412849e-35	6.360131583851275e-33
ARMCX2	Xq22.1	0.5070773691026945	6.218323290481872e-35	7.06799306286124e-33
TRIM16L	17p11.2	-0.5070673393687299	6.240279575364817e-35	7.06799306286124e-33
FAM222A	12q24.11	-0.5067395835689814	7.001620890266688e-35	7.886015573668531e-33
FAM192A	16q13	-0.5067149289806476	7.062478054763799e-35	7.910367781227386e-33
AGMAT	1p36.21	0.5062875385990125	8.204702370707821e-35	9.138950524632067e-33
CAMKK2	12q24.31	0.5060580918656478	8.891544856137284e-35	9.821223282908613e-33
XPC	3p25.1	-0.5060506801584709	8.914656320481505e-35	9.821223282908613e-33
GPN2	1p36.11	0.504714814456108	1.421837638946127e-34	1.5579167738474384e-32
WNT2B	1p13.2	0.5041073307016259	1.7569220573854192e-34	1.9146651675106724e-32
NCEH1	3q26.31	0.5036922234303082	2.029763604331047e-34	2.2001109691891524e-32
YWHAH	22q12.3	0.5033908453890452	2.2537628602824502e-34	2.4298456163718972e-32
TOM1L1	17q22	0.5026760943516979	2.887667855015608e-34	3.0844474772418194e-32
EPHA7	6q16.1	0.5026722392516604	2.8915260810411386e-34	3.0844474772418194e-32
PTCD3	2p11.2	-0.5025264105661621	3.0412835549046475e-34	3.227121986864874e-32
MINDY1	1q21.3	-0.5022399002788182	3.358239955758634e-34	3.5447893061806187e-32
C1ORF56	1q21.3	-0.5021856094213402	3.421886425973809e-34	3.593158970523852e-32
MAP3K10	19q13.2	0.5020644462102275	3.5682694901373577e-34	3.7274549839719827e-32
PEF1	1p35.2	0.5020416142508123	3.5965403465480654e-34	3.737621130245131e-32
DYRK1B	19q13.2	0.5016453292908644	4.124106123171202e-34	4.26390274611562e-32
CAMTA1	1p36.31-p36.23	0.5007096147552511	5.693556236394814e-34	5.856519759283462e-32
EFHD2	1p36.21	0.5003019966151643	6.550265754493376e-34	6.703548623164515e-32
SARS	1p13.3	0.5000569971665789	7.125390780594085e-34	7.255303208462493e-32
AP2M1	3q27.1	0.4997728950106894	7.855157488802671e-34	7.958182418680937e-32
CTPS1	1p34.2	0.4996975394410469	8.060837864014052e-34	8.125727608819366e-32
CAMK2N1	1p36.12	0.4989802919478895	1.0305871439783912e-33	1.0337147965048928e-31
TUT1	11q12.3	-0.4987360436193584	1.1203759134511933e-33	1.1182128114400745e-31
MARK4	19q13.32	0.49863614393216565	1.1592945047934254e-33	1.1513564783812931e-31
AKIRIN1	1p34.3	0.4984367312010094	1.2410285777684115e-33	1.2264890762935758e-31
ERRFI1	1p36.23	0.49824788942585074	1.3236810714169324e-33	1.3017919063822816e-31
ASB2	14q32.12	0.4974485262001516	1.7382820527833236e-33	1.7012380808817763e-31
NUDT14	14q32.33	0.49743345950694806	1.7472204576753643e-33	1.701725200347489e-31
ATF7IP2	16p13.2-p13.13	0.4971978270293697	1.8930810031184696e-33	1.834923370378436e-31
EFS	14q11.2	-0.4971322913956732	1.9357495310053213e-33	1.8673036504592481e-31
GPATCH1	19q13.11	0.4967373871177167	2.213779365884613e-33	2.125333609314271e-31
ZNF461	19q13.12	0.4967088111393504	2.2353678830131894e-33	2.135888715138811e-31
HS6ST1	2q14.3	0.4966503559031375	2.280181052427231e-33	2.1684306697162927e-31
OTUD3	1p36.13	0.4965591826765385	2.3518586796623236e-33	2.2260949690456388e-31
DYNLT3	Xp11.4	0.4964163030722341	2.4686991739363917e-33	2.3257684133519435e-31
LRRC66	4q12	0.4962300013646216	2.6297203148871963e-33	2.4659437799274775e-31
TRMO	9q22.33	-0.4957742123963629	3.0688388890315552e-33	2.864391705637277e-31
PTPN3	9q31.3	0.49573996991256614	3.1046198852439994e-33	2.8844350924610263e-31
MEF2C	5q14.3	0.4957114048640149	3.1347841787429806e-33	2.8991001755796895e-31
HADHA	2p23.3	-0.4953292810262539	3.5673341434793075e-33	3.2840650076112476e-31
HSF2BP	21q22.3	-0.49520030836792683	3.726272621616747e-33	3.414790105655238e-31
WIF1	12q14.3	0.4950333868115233	3.942427417930285e-33	3.59652846936165e-31
VPS52	6p21.32	-0.49449075991980623	4.734557704533868e-33	4.299703508157987e-31
CDK20	9q22.1	0.4943799468238537	4.914737115836781e-33	4.4433190579545e-31
BCCIP	10q26.2	-0.4938024197197126	5.969570188734835e-33	5.372879668530492e-31
DCLK3	3p22.2	0.4936524965382098	6.27823678065381e-33	5.62557918821162e-31
LINC01128	1p36.33	0.49341338091992953	6.803548498013151e-33	6.069307135771821e-31
CCNA1	13q13.3	0.493259914151286	7.163392235411527e-33	6.362165236041048e-31
LOC100129534	1p36.32	0.49270769823648597	8.621168803496417e-33	7.623306326635581e-31
RUSC1	1q22	0.49240015687034294	9.556648350336962e-33	8.413606436294476e-31
PPFIBP2	11p15.4	-0.49196167634234134	1.1066618446693456e-32	9.70061280451247e-31
ELK1	Xp11.23	0.49181290931918803	1.1630789989072231e-32	1.0151011124228799e-30
RANBP9	6p23	0.4917245966660587	1.197907337355241e-32	1.0409918029490955e-30
PTHLH	12p11.22	0.4915479829542252	1.2706863630848261e-32	1.0994981873885485e-30
NPAS1	19q13.32	0.49099771728557146	1.5266885688711668e-32	1.3153661639748544e-30
BMP2	20p12.3	-0.4907201651804437	1.6745653126907428e-32	1.4366345220918325e-30
IFT122	3q21.3-q22.1	0.4903745482643174	1.8786628881570216e-32	1.604903495259903e-30
DRAIC	15q23	-0.4899416899090291	2.169317115110639e-32	1.837943252507356e-30
SMIM24	19p13.3	0.48994117722210967	2.1696864942054003e-32	1.837943252507356e-30
ZNF667	19q13.43	0.4895662597267713	2.457177175852077e-32	2.0727677423578966e-30
MSL3P1	2q37.1	0.48944612383580294	2.5570449864615545e-32	2.1480243321688083e-30
ORAI2	7q22.1	0.48906697140562644	2.899337193382523e-32	2.425457973269089e-30
TPRG1L	1p36.32	0.4887677141891673	3.201208382078908e-32	2.666924057483176e-30
PTPRF	1p34.2	0.4884523298674354	3.553050250723908e-32	2.9478619796232392e-30
UGP2	2p15	0.4883607475350883	3.662209896712372e-32	3.0259759724433664e-30
RNF19B	1p35.1	0.48769750374717813	4.558259318232599e-32	3.7509822904035686e-30
ARL9	4q12	0.48722274085847156	5.329841150980883e-32	4.3680864815010394e-30
TRPM2	21q22.3	0.4870709767394782	5.602757625840394e-32	4.573165849982517e-30
FBXL18	7p22.1	0.48686855976201654	5.988402338704767e-32	4.868233046396242e-30
LMO7	13q22.2	0.4862120426753268	7.429197167386777e-32	6.0152628149271e-30
RBM4B	11q13.2	-0.48614230981857137	7.60107673205046e-32	6.129812319794773e-30
TMPRSS3	21q22.3	0.48612496841637076	7.644427952089488e-32	6.140211631158413e-30
PRPS2	Xp22.2	0.4860057817218843	7.949073533817097e-32	6.359574266479622e-30
ZNF30	19q13.11	0.48596959514868493	8.043924053272289e-32	6.41002185130524e-30
HIRIP3	16p11.2	-0.4858912129986778	8.253234364614529e-32	6.550923544291084e-30
MTFR1L	1p36.11	0.4856404027393456	8.959894699366469e-32	7.083938707212838e-30
ZNF24	18q12.2	-0.4855468547979707	9.238530745017716e-32	7.275703841808678e-30
SLC2A3	12p13.31	0.4852016356507828	1.0343042386756774e-31	8.113855157953437e-30
CEBPZ	2p22.2	-0.48517360034283163	1.043827752546468e-31	8.156826092670286e-30
DDX42	17q23.3	-0.48482396281115986	1.170147209863501e-31	9.108624671064882e-30
AGK	7q34	0.4844474173302496	1.3231416196547741e-31	1.0259945459176886e-29
KIAA1755	20q11.23	-0.4843980197858829	1.3446283774030886e-31	1.0386610236330907e-29
SLAIN1	13q22.3	-0.4843427899733063	1.3690611992468484e-31	1.0534978182448743e-29
ATOH8	2p11.2	-0.4842868532191299	1.39425465814391e-31	1.0688048731117632e-29
SDHAF1	19q13.12	0.4840508109890988	1.5057181500777857e-31	1.1498781675650847e-29
SUPT3H	6p21.1	-0.48400262920424036	1.5295319097357815e-31	1.163656333289928e-29
MAP3K21	1q42.2	0.4833618201342629	1.884048324184078e-31	1.4279811377396692e-29
ST13P4	13q14.2	-0.4832396517888452	1.960334946707092e-31	1.4802364367251565e-29
SYNPO	5q33.1	0.4831286177736432	2.0323168796259027e-31	1.5288634556021575e-29
KCNK9	8q24.3	0.48309007728970993	2.0579089119359276e-31	1.5423606532914586e-29
BCL11A	2p16.1	0.4830078297981507	2.1135953031184966e-31	1.5782294409693337e-29
MARCKS	6q21	-0.48252812572744613	2.4693943180987014e-31	1.837101802479259e-29
AGBL4	1p33	0.48220673239500567	2.7403149953230674e-31	2.0311577434083957e-29
IGBP1	Xq13.1	-0.4815792775264346	3.356803631306041e-31	2.4789933337275126e-29
ZNF544	19q13.43	0.4814677026660192	3.479985547063514e-31	2.560583526071077e-29
SLC7A10	19q13.11	0.48117515963303686	3.8246128604255596e-31	2.8039279956014436e-29
ANGPTL2	9q33.3	-0.48114485127362655	3.862193129697072e-31	2.8212201336167635e-29
MYH7	14q11.2	-0.48069395508375923	4.466414176087557e-31	3.25080780520221e-29
NSL1	1q32.3	-0.47980214825413753	5.950247816564777e-31	4.3152138931569235e-29
ZCCHC7	9p13.2	-0.4797191267998747	6.111019311066632e-31	4.415923309333848e-29
CIC	19q13.2	0.4796368122872112	6.274664892565004e-31	4.517982817821537e-29
MOXD1	6q23.2	0.47931702016950883	6.952623460219342e-31	4.9883217644655564e-29
SIPA1L3	19q13.13-q13.2	0.4792672249693905	7.064520477832254e-31	5.050631111828939e-29
ZNF584	19q13.43	0.47901713379011285	7.654038843566722e-31	5.452758909015854e-29
LINC01140	1p22.3	0.47899194899557807	7.7160373269254e-31	5.477571427751514e-29
EIF2B3	1p34.1	0.47840973840333123	9.296281135853981e-31	6.576221894033408e-29
ANKRD27	19q13.11	0.4779995902831501	1.0597855040279982e-30	7.460314937328536e-29
SPDEF	6p21.31	0.4779930344074781	1.0620060448456375e-30	7.460314937328536e-29
A1BG-AS1	19q13.43	0.4779802713807429	1.0663422262096315e-30	7.464765841184854e-29
TMSB10	2p11.2	0.47772201677713905	1.1579455000656308e-30	8.077972050803869e-29
PSTPIP1	15q24.3	-0.47767845150097943	1.1741479627219452e-30	8.16275761256453e-29
TAF7L	Xq22.1	0.47710687612075425	1.4086978297034782e-30	9.75971029025836e-29
YWHAG	7q11.23	0.4770814835028111	1.4201304448725788e-30	9.805222568176733e-29
CAMKK1	17p13.2	0.4766665087830426	1.620520881660464e-30	1.1150621670701915e-28
C21ORF62-AS1	21q22.11	-0.4764869561429103	1.7156729670590536e-30	1.1765198193495774e-28
LRRC2	3p21.31	0.4762700470964504	1.8380204876198688e-30	1.2561468152848871e-28
ZNF436	1p36.12	0.476210133795768	1.8733104242408374e-30	1.2759395764567406e-28
CELSR2	1p13.3	0.4761226161072637	1.9260681409574686e-30	1.30745655858059e-28
MYOZ3	5q33.1	0.4757872059829891	2.142231800975701e-30	1.449313266425205e-28
ZNF542P	19q13.43	0.47547036359420464	2.368411257828801e-30	1.596974560839012e-28
DRC1	2p23.3	0.4753991636510739	2.4224031558663225e-30	1.627935667514031e-28
FHL2	2q12.2	0.475004621630717	2.7444196904172263e-30	1.8382141321761362e-28
SGIP1	1p31.3	0.47496650146103914	2.7776909688094417e-30	1.8543386629856675e-28
NAP1L1	12q21.2	-0.47488108358594705	2.8536998656639277e-30	1.8987934980742721e-28
SLC9B1	4q24	-0.47479047299850885	2.9365797566155682e-30	1.9475126471423181e-28
SCN7A	2q24.3	0.47463724220584724	3.0821909898949203e-30	2.0373787720416884e-28
PTGR2	14q24.3	-0.4745768777782813	3.141495608472437e-30	2.069793887660549e-28
GNA14	9q21.2	0.4742737975221083	3.456755222244995e-30	2.2700860597941804e-28
MRTO4	1p36.13	0.47413861816953096	3.607275885196203e-30	2.361243153293528e-28
HIP1R	12q24.31	-0.4740700111235065	3.686131985342237e-30	2.4050520050642343e-28
SLF2	10q24.31	-0.4740089153292911	3.7577891799805724e-30	2.443896376051236e-28
TSHZ3	19q12	0.47382893356445743	3.976992849783765e-30	2.578139962845353e-28
POU3F1	1p34.3	0.473733982470677	4.097686271603459e-30	2.6478670808268373e-28
PIP5K1C	19p13.3	0.47365967569892853	4.1946603276814835e-30	2.7018705069133033e-28
PPP2R1A	19q13.41	0.47339478305376276	4.5592001392196265e-30	2.927325923783659e-28
PRPF6	20q13.33	-0.47331432426280184	4.676009189601874e-30	2.992794326081377e-28
