Correlated Gene	Cytoband	Spearman's Correlation	p-Value	q-Value
COX7A2	6q14.1	0.4581686104246049	4.863529306348279e-28	3.9221445738115064e-25
NDUFB5	3q26.33	0.456635519262943	7.6835379865878075e-28	5.957992667215261e-25
EHMT1	9q34.3	-0.45465281326293105	1.3833444644208836e-27	1.0329484350810901e-24
ATP5PO	21q22.11	0.4541845528406787	1.5885378067267586e-27	1.1438039543363636e-24
ZNF512B	20q13.33	-0.4538046601146433	1.776891541953306e-27	1.2353072543903655e-24
TRRAP	7q22.1	-0.4511701539873381	3.849976668521024e-27	2.541425574237122e-24
PRICKLE4	6p21.1	-0.45111917579271127	3.907752234579177e-27	2.541425574237122e-24
EME2	16p13.3	-0.4494492571457657	6.3566832608819775e-27	4.0049091007075486e-24
CUL9	6p21.1	-0.4491633236062591	6.907076754162895e-27	4.101475684195985e-24
ZNF862	7q36.1	-0.4491584633829671	6.916828196154133e-27	4.101475684195985e-24
RNF181	2p11.2	0.447625107118217	1.0782486560286957e-26	6.2110203297698674e-24
IFT140	16p13.3	-0.44722315210818797	1.2108797654508744e-26	6.7812630420153e-24
NENF	1q32.3	0.44101520344121486	7.124571595542278e-26	3.8821212956142664e-23
TMEM126A	11q14.1	0.4389209774085775	1.284827283897355e-25	6.81668496596173e-23
EMC3	3p25.3	0.4382912692053378	1.5328479067706252e-25	7.73932951302109e-23
CCDC144CP	17p11.2	-0.4382850834666025	1.5355050866566322e-25	7.73932951302109e-23
SMIM26	20p11.23	0.4381848744990934	1.5791909778679462e-25	7.765382757267235e-23
EP400	12q24.33	-0.43784692191779406	1.7357732682143632e-25	8.332124966778518e-23
SGSM2	17p13.3	-0.4376080985458873	1.855582200301721e-25	8.700091334949536e-23
PTCH2	1p34.1	-0.43736146430574685	1.9878852387652256e-25	9.108580522442207e-23
PPA1	10q22.1	0.4357259549841704	3.1341664660552803e-25	1.4041762249364558e-22
SLC25A11	17p13.2	0.43541689858585014	3.414804926211243e-25	1.4883836364628125e-22
UBR4	1p36.13	-0.4353593174125669	3.4697698980086396e-25	1.4883836364628125e-22
DOT1L	19p13.3	-0.4352336585485469	3.5927728588432214e-25	1.509039450148712e-22
CFL2	14q13.1	0.4349383433164162	3.8990631161642323e-25	1.6042655405099406e-22
MRPL48	11q13.4	0.43486203780904764	3.982311239843492e-25	1.6057475381296928e-22
ABCC10	6p21.1	-0.4341310948028526	4.874223997085794e-25	1.9268476471617e-22
CSMD2	1p35.1	-0.43391291496089424	5.176816517621744e-25	2.0071114963802302e-22
SETD1B	12q24.31	-0.4316910071441089	9.535977710672934e-25	3.6274499363184343e-22
GRPEL1	4p16.1	0.42909023219431186	1.9383010026916056e-24	7.2366826880121225e-22
DLEU2L	1p31.3	-0.42859382662791584	2.21776937531948e-24	8.129536068330188e-22
GABARAP	17p13.1	0.4265229896293878	3.880574661738207e-24	1.397076174201857e-21
NOXRED1	14q24.3	-0.4260444531948106	4.4137336945361176e-24	1.5611453511498712e-21
FAM71F2	7q32.1	-0.4254815509450393	5.1340353763294374e-24	1.7846084003823757e-21
DNMT3A	2p23.3	-0.4253965666057156	5.252427613016145e-24	1.7948168323053983e-21
PSMB5	14q11.2	0.42294154461301814	1.0119873206148085e-23	3.400446061819192e-21
PAIP2	5q31.2	0.42261052855195813	1.1050927506661092e-23	3.652422122324496e-21
LENG8	19q13.42	-0.421585532970981	1.4504094288544043e-23	4.716403950828007e-21
LOC100190986	16p12.2	-0.42101358235821906	1.687370012661114e-23	5.399851877025512e-21
SRRM2	16p13.3	-0.4205522494991206	1.906022076964792e-23	6.004267358388621e-21
NDUFB4	3q13.33	0.41952462155981834	2.498672586729269e-23	7.750113541699814e-21
STAG3L3	7q11.23	-0.4185758176055402	3.205625293824077e-23	9.68443951049545e-21
GOLGA6L5P	15q25.2	-0.41856067179244905	3.21837928278952e-23	9.68443951049545e-21
THOC7	3p14.1	0.4178307011910423	3.896244939269911e-23	1.1551793267738334e-20
EMC4	15q14	0.41653101672100373	5.46938312094899e-23	1.5980903348036605e-20
FAM227A	22q13.1	-0.41632553422138424	5.769879303722469e-23	1.661807666319267e-20
LOC155060	7q36.1	-0.41489486121963726	8.364709999554378e-23	2.375224201422758e-20
HCFC1	Xq28	-0.41482443216575243	8.518645974283387e-23	2.385339187326769e-20
TMEM256	17p13.1	0.4140450290851227	1.0420502416275445e-22	2.8779143728017706e-20
UBE2Q1	1q21.3	0.41340290670104696	1.229757800075085e-22	3.35042527125862e-20
NQO1	16q22.1	0.4130904903565545	1.3327862731007898e-22	3.582707206931336e-20
ANKRD52	12q13.3	-0.4126186159638728	1.50475498799393e-22	3.991758593808635e-20
ZNF587	19q13.43	-0.4124300210690679	1.5794548290206427e-22	4.135505039985088e-20
WNT3	17q21.31-q21.32	-0.4114845049005198	2.0127820694078963e-22	5.202525551452897e-20
POLB	8p11.21	0.4102803533709374	2.7378056171574387e-22	6.986949246520394e-20
DMWD	19q13.32	-0.40955511967206526	3.293132821227371e-22	8.299106351095627e-20
WDR90	16p13.3	-0.40884193913188854	3.947224592565447e-22	9.824690742063207e-20
FAM122C	Xq26.3	-0.40878159302614475	4.008121898905852e-22	9.854603122419621e-20
LINC00265	7p14.1	-0.4068007075071547	6.613779233436612e-22	1.606510881027898e-19
IDUA	4p16.3	-0.4061391247754077	7.812148257327787e-22	1.875008583523637e-19
CEP78	9q21.2	-0.4049520020906031	1.0522908933062267e-21	2.495910199993746e-19
NPHP4	1p36.31	-0.40486712491651206	1.074893231921127e-21	2.5198747033444e-19
ZNF780B	19q13.2	-0.4047912170637849	1.0955123539516578e-21	2.5386924790826867e-19
TUBGCP6	22q13.33	-0.4036370996589708	1.4615739020229016e-21	3.34849902712315e-19
PSMB1	6q27	0.40337245621965945	1.5612107839611901e-21	3.536580968027141e-19
CCDC93	2q14.1	-0.4032331356260654	1.6163263801235833e-21	3.6207506832968404e-19
KLF3-AS1	4p14	-0.4029022691477281	1.7550269342682856e-21	3.888252529866253e-19
KCTD15	19q13.11	-0.4025846756405094	1.8991816707393077e-21	4.1291417023158417e-19
POLR2J4	7p13	-0.4025729580268903	1.9047179123821897e-21	4.1291417023158417e-19
CD55	1q32.2	0.402098953704385	2.142528493746039e-21	4.595267761958924e-19
TPTEP2	22q13.1	-0.40173435746487973	2.3451625001848955e-21	4.976928543813439e-19
SETD5	3p25.3	-0.40117913435446617	2.6905797345840186e-21	5.650497711348792e-19
DAP3	1q22	0.40103126873395284	2.7907367648459356e-21	5.800416898562774e-19
TRUB2	9q34.11	0.40073022645768597	3.0061484342835883e-21	6.1843835289379e-19
TTLL9	20q11.21	-0.40021475118483446	3.413711136839051e-21	6.951902043415363e-19
INTS3	1q21.3	-0.3998367406812397	3.7467689041948425e-21	7.553860787747222e-19
EIF2S2	20q11.22	0.3995772931251482	3.993706340320094e-21	7.971991438335983e-19
COPS2	15q21.1	0.39763461769152236	6.429184751697138e-21	1.2707724880290785e-18
SSPO	7q36.1	-0.3975041869719059	6.637280830261656e-21	1.2991671729990798e-18
NKTR	3p22.1	-0.3968366573946864	7.810817612861336e-21	1.5141720566624748e-18
ZBTB40	1p36.12	-0.3965555597530211	8.36417295207127e-21	1.6060008655877037e-18
PRR13	12q13.13	0.39648395525342467	8.511199037804122e-21	1.618813998124235e-18
SUGP2	19p13.11	-0.39641770614692307	8.649496862026428e-21	1.6297430489281758e-18
TUT4	1p32.3	-0.39590593338060864	9.7951991691899e-21	1.828527874537385e-18
KMT2D	12q13.12	-0.3951335467855033	1.1813208489708203e-20	2.168898636114835e-18
TCEAL8	Xq22.1	0.3951263977312124	1.1833681363654176e-20	2.168898636114835e-18
LOC646471	1p36.11	-0.39494417481251093	1.2367489407901096e-20	2.246314900474721e-18
GDE1	16p12.3	0.39482529352215356	1.2728467366085221e-20	2.2912377729253944e-18
PRDX3	10q26.11	0.39471478971315205	1.3073312952131025e-20	2.3295949793659013e-18
MACF1	1p34.3	-0.3946834901086728	1.3172651537508693e-20	2.3295949793659013e-18
PXDN	2p25.3	-0.3944198009031619	1.4039634770732053e-20	2.4613311009802514e-18
ZNF551	19q13.43	-0.39381386361020454	1.6250774394276784e-20	2.824412608301847e-18
STRIP1	1p13.3	-0.3935300794476417	1.7401113534537453e-20	2.995098783894018e-18
MYEF2	15q21.1	-0.3934994513470654	1.752996659389386e-20	2.995098783894018e-18
SLC34A3	9q34.3	-0.3932287803456104	1.8710345442579533e-20	3.1699098694776975e-18
COL28A1	7p21.3	-0.3931400599265532	1.9114041099543437e-20	3.211318188399127e-18
AASS	7q31.32	-0.39305833717438304	1.9493486921448386e-20	3.248001568787776e-18
VHL	3p25.3	-0.392953347665543	1.9991876999148705e-20	3.303739608031451e-18
SDHAP1	3q29	-0.3928128517034465	2.067851749441757e-20	3.388913504674542e-18
ATOX1	5q33.1	0.3927797848290785	2.0843473765172524e-20	3.388913504674542e-18
ZNF841	19q13.41	-0.3918641716017633	2.5963576023241558e-20	4.187613249636584e-18
CPLANE1	5p13.2	-0.39166555654748303	2.722815036686289e-20	4.356720155129545e-18
AUTS2	7q11.22	-0.39156897930603113	2.786480286730955e-20	4.4234826032112425e-18
ZCCHC18	Xq22.2	-0.3915028802678	2.83089735932627e-20	4.4588845047950726e-18
DGCR8	22q11.21	-0.3912177090630572	3.030662735730235e-20	4.719387621464338e-18
MOK	14q32.31	-0.39120056572999057	3.0431049590316155e-20	4.719387621464338e-18
KMT2C	7q36.1	-0.3910285138254572	3.1707980913941325e-20	4.879882467221153e-18
PKD1	16p13.3	-0.3909607358024597	3.2225389581087085e-20	4.921939995032551e-18
KSR1	17q11.2	-0.3904252803724801	3.6616398322784196e-20	5.550550425456031e-18
EMC7	15q14	0.39009422802715654	3.9620914133261134e-20	5.961173506273714e-18
POMP	13q12.3	0.390000620783066	4.051366688595941e-20	6.050341022872798e-18
SQSTM1	5q35.3	0.3896595214756698	4.3937767032273874e-20	6.4694399886815764e-18
DNHD1	11p15.4	-0.38965722391556806	4.396177166060096e-20	6.4694399886815764e-18
CISD1	10q21.1	0.38961772355535984	4.4376493768440844e-20	6.483148484532868e-18
USP42	7p22.1	-0.3894395742797868	4.6295340564219155e-20	6.7148227418361316e-18
LOC100130987	11q13.2	-0.3890160806897822	5.119118204787784e-20	7.371895866194751e-18
NFRKB	11q24.3	-0.38882485299094566	5.3565855584149226e-20	7.659157549163351e-18
SPEG	2q35	-0.38863304231641754	5.605676310409843e-20	7.917294446929466e-18
PLPP1	5q11.2	0.3886255310622394	5.615659470814512e-20	7.917294446929466e-18
WDR60	7q36.3	-0.38825076366258465	6.13664652789218e-20	8.591731295057933e-18
DMTF1	7q21.12	-0.38819500364627124	6.218127802959311e-20	8.645770664514667e-18
C6ORF201	6p25.2	-0.3881269776691283	6.318978057898602e-20	8.725816207211898e-18
NFU1	2p13.3	0.38672541321785103	8.79517952779447e-20	1.2062558806793491e-17
SDHD	11q23.1	0.3863835542415282	9.531591018877948e-20	1.2984216657540426e-17
GLI2	2q14.2	-0.38618543386661086	9.985838343942126e-20	1.3511710526994442e-17
PIP4K2A	10p12.2	0.3860961824934314	1.0197379185924159e-19	1.3705957451161132e-17
CCDC14	3q21.1	-0.38592643667485704	1.0611962371079558e-19	1.416872671280364e-17
TRMT112	11q13.1	0.3855791516210537	1.151259316212337e-19	1.5270091496155872e-17
ZNF417	19q13.43	-0.3851965993459467	1.2591991458120335e-19	1.659262351550092e-17
NDUFV2	18p11.22	0.3851220170103393	1.281375886289827e-19	1.6775207300967015e-17
SALL3	18q23	-0.3847220648172638	1.4070288803314967e-19	1.830136081055697e-17
NBPF10	1q21.1	-0.38464986840945414	1.430970403248021e-19	1.8493457884540608e-17
DEGS1	1q42.11	0.3845595906065676	1.4614734154216012e-19	1.8767366578544525e-17
CCND3	6p21.1	0.38440800602490915	1.5141379478199012e-19	1.932059187721331e-17
AHDC1	1p36.11-p35.3	-0.38422729408614653	1.5793695225646415e-19	2.0026206883286627e-17
TAS2R5	7q34	-0.38416020078208324	1.6042865151032372e-19	2.021501276937273e-17
FAM162A	3q21.1	0.383971734708689	1.676369418492206e-19	2.099210176783936e-17
MRPS36	5q13.2	0.383920746547972	1.6964133098591763e-19	2.111196835806843e-17
OSER1	20q13.12	0.38348267216584747	1.8786426299806046e-19	2.323638899572943e-17
COX7B	Xq21.1	0.3830121498954721	2.0958708601314488e-19	2.57651539092135e-17
DAPK1	9q21.33	-0.3828821694729413	2.1601221740903594e-19	2.6394074637476203e-17
TMEM101	17q21.31	0.3828017464107805	2.200844216918496e-19	2.6729650757405906e-17
PSMD4	1q21.3	0.382447391948952	2.389464733279338e-19	2.8846705681224395e-17
TSG101	11p15.1	0.3823279272700265	2.4565764186409404e-19	2.948037927155952e-17
NEB	2q23.3	-0.3813136954382475	3.106421884210955e-19	3.7058326395016015e-17
CHKB-CPT1B	22q13.33	-0.38100116623267033	3.3388569354203124e-19	3.918675918755782e-17
NBPF14	1q21.2	-0.3809963060093791	3.3426036234517026e-19	3.918675918755782e-17
TMX2	11q12.1	0.380995599067809	3.343148941153685e-19	3.918675918755782e-17
RTEL1	20q13.33	-0.37933075167108843	4.903642325264832e-19	5.714585717899669e-17
BLOC1S2	10q24.31	0.37920986466266426	5.041519438615609e-19	5.841498471375246e-17
WDYHV1	8q24.13	0.37893429837340054	5.370247844524677e-19	6.186832388197829e-17
POLE	12q24.33	-0.378374171359544	6.104850450775378e-19	6.993175564663773e-17
UQCR10	22q12.2	0.3782714080855879	6.249981688735633e-19	7.118976317886955e-17
ZNF793	19q13.12	-0.37821697358351536	6.328230112461624e-19	7.151804613286049e-17
ZNF236	18q23	-0.37820211945500976	6.349749644254763e-19	7.151804613286049e-17
ZNF767P	7q36.1	-0.3777797218670943	6.992778691299747e-19	7.832300621960789e-17
UBL7	15q24.1	0.37752743209439593	7.40700380619913e-19	8.250420095954734e-17
FAM177A1	14q13.2	0.37723370620599045	7.919772211555875e-19	8.773105909735055e-17
TMEM249	8q24.3	-0.37668042772615956	8.98236237066078e-19	9.895814631414861e-17
NKAIN3	8q12.3	-0.37658761622786396	9.17386686502333e-19	1.0051865753572574e-16
TSSK4	14q12	-0.37644731374354046	9.471020210204637e-19	1.0321364240969497e-16
ZNF710	15q26.1	-0.3763438434854304	9.69621791929305e-19	1.0509970401659526e-16
CCNL2	1p36.33	-0.37627888491455136	9.840282598709778e-19	1.060908756537903e-16
RBM28	7q32.1	-0.37619263804304454	1.0034821867423407e-18	1.0745637296363838e-16
SNCAIP	5q23.2	-0.37617567144537073	1.0073535286011435e-18	1.0745637296363838e-16
GAPDH	12p13.31	0.37551441597458185	1.1702518851004713e-18	1.2417604345005578e-16
ENDOD1	11q21	0.37548809069636374	1.177247723413338e-18	1.2426435262689168e-16
DMPK	19q13.32	-0.374862668312574	1.356109885667802e-18	1.4239860106744042e-16
EPPK1	8q24.3	-0.37477837380809664	1.382177551074165e-18	1.4438384252438467e-16
ZNF521	18q11.2	-0.3746349806618346	1.4276592772602497e-18	1.4836617880847368e-16
ATAD2B	2p24.1-p23.3	-0.37456914672815245	1.4490311524256902e-18	1.4981495930284278e-16
GABPB1-AS1	15q21.2	-0.3744942633789079	1.4737238742103161e-18	1.5159054606099074e-16
ZNF320	19q13.41	-0.37438941510503093	1.508995014648334e-18	1.5429544398943528e-16
PDXDC2P-NPIPB14P	16q22.1	-0.3743708496178427	1.515326517033291e-18	1.5429544398943528e-16
PTPRS	19p13.3	-0.3741944676961946	1.576798903296791e-18	1.5974795321289748e-16
ARL2	11q13.1	0.37344573645628604	1.8662472605969586e-18	1.8812705510447642e-16
PVRIG	7q22.1	-0.3732557376592859	1.94765671040031e-18	1.9535675093721715e-16
ANO8	19p13.11	-0.3730728165281171	2.0293329998348875e-18	2.0254149806767903e-16
C15ORF62	15q15.1	-0.37300557695170666	2.0601961255818787e-18	2.0460893639338058e-16
GOLGA6L10	15q25.2	-0.3728968764449491	2.111070020395943e-18	2.0863373863334613e-16
UBN2	7q34	-0.3726687110533185	2.2219120869326636e-18	2.1814653545021309e-16
FTH1	11q12.3	0.37265457222192416	2.2289661377284806e-18	2.1814653545021309e-16
NAA40	11q13.1	-0.3722701727433816	2.4294268915103285e-18	2.366167901436702e-16
SFR1	10q25.1	0.3721478718518179	2.496851331793677e-18	2.42014517789867e-16
COPS3	17p11.2	0.37186589874842385	2.6594018731840337e-18	2.565368476806857e-16
PRR12	19q13.33	-0.3717972288332307	2.7005399004757564e-18	2.592646901594844e-16
MRPL17	11p15.4	0.37176099807778146	2.7224964273607866e-18	2.6013388849298965e-16
GOLGA2P5	12q23.1	-0.3713994858325593	2.9514337483949192e-18	2.8067856510089607e-16
COX4I1	16q24.1	0.370738407097163	3.4201238443144684e-18	3.2372355317006566e-16
CHCHD4	3p25.1	0.3706682235288424	3.4739909844631664e-18	3.2728566466243876e-16
ZNF418	19q13.43	-0.3701941586344662	3.860361764381468e-18	3.6199420247299894e-16
PLEKHM1P1	17q24.1	-0.369401934059583	4.602522112607235e-18	4.295900384827521e-16
HDAC6	Xp11.23	-0.3690391846666141	4.987619911922763e-18	4.63388963337672e-16
ZNF8	19q13.43	-0.368543265155446	5.5658395645231244e-18	5.147380342217923e-16
CCDC144A	17p11.2	-0.36850550424730555	5.612476872262558e-18	5.166810329757326e-16
RBM34	1q42.3	0.3684632040226741	5.6651773705344e-18	5.191620043970184e-16
NOL9	1p36.31	-0.36817367539968604	6.039198901196961e-18	5.509334346019544e-16
SNORD116-28	15q11.2	-0.3681380992682929	6.086801658363223e-18	5.527748118660402e-16
ZNF445	3p21.31	-0.3681123842686944	6.121439432756427e-18	5.534275354430597e-16
LINC01126	2p21	-0.3672693284903122	7.370985559610293e-18	6.608157915806685e-16
TMEM14B	6p24.2	0.3672669705189902	7.374810431310472e-18	6.608157915806685e-16
LINC00319	21q22.3	-0.3668420269425947	8.096984426855672e-18	7.223155001320231e-16
ANO10	3p22.1-p21.33	0.3668080770725373	8.157595046296593e-18	7.237932787718921e-16
SNAPC4	9q34.3	-0.36679261272569924	8.185351300034294e-18	7.237932787718921e-16
TMCO1	1q24.1	0.3666059079816537	8.527882969098107e-18	7.507888582532181e-16
LAMTOR1	11q13.4	0.36658176740252624	8.573188939429093e-18	7.514959226427388e-16
NBPF11	1q21.2	-0.36647750971337756	8.771590817661925e-18	7.6555862543239e-16
SUPT4H1	17q22	0.36622335611725076	9.274372314928105e-18	8.059509493157997e-16
AIP	11q13.2	0.3659859040269383	9.769684560105705e-18	8.453502592973868e-16
GIGYF1	7q22.1	-0.365719652158237	1.0356066044755322e-17	8.92259177471419e-16
LHX4	1q25.2	-0.3656053129147472	1.0618386511500868e-17	9.109671934398682e-16
PLCG1	20q12	-0.3655716362670741	1.0696887305701494e-17	9.13813326145118e-16
COX7C	5q14.3	0.36549422616518923	1.0879502861075122e-17	9.254922243971964e-16
U2SURP	3q23	-0.36533881160065623	1.1255446739286549e-17	9.53449839120824e-16
NPIPA1	16p13.11	-0.3651605216946239	1.1702485475351543e-17	9.871707517513074e-16
RRP7BP	22q13.2	-0.3648315568112602	1.257364321124257e-17	1.0562384199244229e-15
CCDC183	9q34.3	-0.36452350702224895	1.3447110827622142e-17	1.1224842437557986e-15
RPL23AP64	11q23.3	-0.36451447669524534	1.3473596894444883e-17	1.1224842437557986e-15
NDUFA8	9q33.2	0.36443413114857753	1.3711522694392155e-17	1.1373256118542825e-15
MRPL1	4q21.1	0.3644164053744353	1.3764567694680072e-17	1.1373256118542825e-15
TRAPPC2L	16q24.3	0.36426644539395575	1.4221482759789418e-17	1.1702829139596509e-15
IAH1	2p25.1	0.3639609582681344	1.5198926470326646e-17	1.2456323437733965e-15
EXOC7	17q25.1	-0.36361888691607935	1.6371986446896756e-17	1.3363385374732205e-15
JAGN1	3p25.3	0.3635153199761148	1.6744397235740726e-17	1.3612249704426162e-15
FOXK1	7p22.1	-0.3634790530667691	1.6876767647760537e-17	1.366475954002009e-15
PILRB	7q22.1	-0.36344794763701305	1.699111895324618e-17	1.370231796865585e-15
PSMB4	1q21.3	0.3632899903765367	1.7583677077559165e-17	1.4123685799229894e-15
UQCRBP1	Xp11.21	0.3632004658744948	1.792849590837639e-17	1.4343508174951445e-15
INE1	Xp11.3	-0.3631799284084672	1.8008532722766864e-17	1.4350594000936867e-15
ZNF497	19q13.43	-0.3629952760838794	1.874411341738329e-17	1.4877955535742698e-15
TOMM22	22q13.1	0.362740933711256	1.9805915253273187e-17	1.5659100291029046e-15
GUSBP11	22q11.23	-0.36272001071016446	1.989585110430188e-17	1.5668759926321493e-15
ZMAT1	Xq22.1	-0.3626577114843314	2.0166025136426188e-17	1.5819736683871144e-15
TMEM145	19q13.2	-0.3625290561276048	2.0735440465044582e-17	1.620338043471953e-15
POMT1	9q34.13	-0.36245384720916035	2.1075602287616758e-17	1.640560686180083e-15
HIC2	22q11.21	-0.36224653659383604	2.2041923962398277e-17	1.7091816500227371e-15
C1QBP	17p13.2	0.36216979725069975	2.241056725986664e-17	1.7257071531207169e-15
MRPL15	8q11.23	0.3621665638287596	2.242623253398283e-17	1.7257071531207169e-15
ATP5MD	10q24.33	0.3621480066125554	2.2516347022978154e-17	1.7260535069591732e-15
ZNF516	18q23	-0.3613536693912636	2.672641556585069e-17	2.0410275159966504e-15
SLC25A34	1p36.21	-0.36095583802289627	2.911696158683165e-17	2.2151964624608035e-15
ATP5F1E	20q13.32	0.3606620154329767	3.1016371984349726e-17	2.350831111189755e-15
TET3	2p13.1	-0.36061076216917054	3.1359958219304255e-17	2.3679704781250678e-15
INPP5E	9q34.3	-0.36058858984351566	3.150975224808208e-17	2.370403414453667e-15
KIF7	15q26.1	-0.36050153969664656	3.2104690100042527e-17	2.4061808814385035e-15
VARS2	6p21.33	-0.3604752061231743	3.2286831883176525e-17	2.4108696948026737e-15
TBC1D3	17q12	-0.36042351102088754	3.264735313097807e-17	2.4287944150319147e-15
ATG3	3q13.2	0.360336645575507	3.3262089026083854e-17	2.4654300619664578e-15
CUTC	10q24.2	0.360166156019184	3.450190662965061e-17	2.547959485569179e-15
DHRS7	14q23.1	0.36011864246894026	3.4855455012816185e-17	2.564674556618201e-15
RIMKLB	12p13.31	-0.3597798486698752	3.748180968262057e-17	2.7478936909502306e-15
ZNF625	19p13.2	-0.35937617708532893	4.086606514076397e-17	2.985147606170081e-15
ZNF432	19q13.41	-0.3592148256077831	4.23013163793268e-17	3.078833355680894e-15
NDUFA9	12p13.32	0.3591684405009679	4.272301684868916e-17	3.0981155941546814e-15
CFAP69	7q21.13	-0.3591519882400264	4.2873580217705275e-17	3.0981155941546814e-15
HERC2	15q13.1	-0.35911036705510924	4.325681168775284e-17	3.114644930131375e-15
SNRNP70	19q13.33	-0.35884517559876244	4.577893130314495e-17	3.284516135240944e-15
ZNF70	22q11.23	-0.3588127446542516	4.6097123812131233e-17	3.295617422611269e-15
NR2F1	5q15	-0.35869380173514415	4.7282845175802534e-17	3.368443256499487e-15
NBPF7	1p12	-0.3586076352512955	4.8160508970794535e-17	3.4188873991555937e-15
OTUD3	1p36.13	-0.3585685847096046	4.856352215435175e-17	3.4354005970311777e-15
TECPR1	7q21.3	-0.35853279579263736	4.893578602510038e-17	3.449630706475695e-15
C19ORF71	19p13.3	-0.35850351774140654	4.924241190455319e-17	3.453102653942772e-15
FREM1	9p22.3	-0.35849541625713743	4.932759110835367e-17	3.453102653942772e-15
ATP5PF	21q21.3	0.3584067109259246	5.026977281451933e-17	3.506881971327073e-15
PFDN1	5q31.3	0.3583569440771665	5.080609698955118e-17	3.5320749014011776e-15
TIMM17B	Xp11.23	0.35830330488556317	5.139045393526625e-17	3.560422480374236e-15
ANAPC13	3q22.2	0.358057959887207	5.414866066650521e-17	3.738668314032231e-15
QRICH2	17q25.1	-0.35794267631730237	5.5494475553568896e-17	3.818512360530725e-15
ARHGAP33	19q13.12	-0.35779237077036075	5.729863508894054e-17	3.919985592855036e-15
MRPS18A	6p21.1	0.3577867957011766	5.736665199795897e-17	3.919985592855036e-15
AKAP8	19p13.12	-0.3577715964574273	5.75524892359055e-17	3.919985592855036e-15
COX5A	15q24.2	0.3575317665298957	6.056441476839061e-17	4.1112429836549594e-15
VWA3A	16p12.2	-0.35731500057107585	6.341972098068973e-17	4.290620787555992e-15
RNF7	3q23	0.35719261131181623	6.508991253412277e-17	4.388888717727255e-15
GLRX3	10q26.3	0.3570380562111335	6.726096425494791e-17	4.520161001146683e-15
SCART1	10q26.3	-0.35695410689972695	6.846989081990472e-17	4.586117836611625e-15
ITIH4	3p21.1	-0.3568096257164131	7.060074068009302e-17	4.713183883613759e-15
NYNRIN	14q12	-0.35672929948055265	7.181348038784582e-17	4.771473695045419e-15
NSD2	4p16.3	-0.3567205226560653	7.194722500341289e-17	4.771473695045419e-15
PAN2	12q13.3	-0.35664057831355056	7.317677787902448e-17	4.837104979734467e-15
COX14	12q13.12	0.3565688237442232	7.429795128881379e-17	4.895166653378349e-15
TMEM51-AS1	1p36.21	-0.356225161773637	7.990624352937452e-17	5.247523699660325e-15
TAOK3	12q24.23	-0.35609266227993214	8.217796343083705e-17	5.379188054315279e-15
TSC2	16p13.3	-0.3558681562809216	8.617295194876626e-17	5.622436518573063e-15
BRD4	19p13.12	-0.3558226469173703	8.700574624521643e-17	5.658460806612285e-15
IFT172	2p23.3	-0.3557366651489508	8.86008165654659e-17	5.74366901214263e-15
TPT1	13q14.13	0.3556507717482289	9.022294594210158e-17	5.830079529290736e-15
MRPS23	17q22	0.3555918304948522	9.135293126015733e-17	5.884237850274862e-15
