Correlated Gene	Cytoband	Spearman's Correlation	p-Value	q-Value
VAX2	2p13.3	-0.49585245104048514	2.9886101823599922e-33	6.846973850745433e-31
RRS1	8q13.1	-0.49533798524471495	3.5568526962787624e-33	8.057270472997318e-31
SORT1	1p13.3|1p21.3-p13.1	0.4951984858901864	3.7285680548003e-33	8.269229046120693e-31
CACHD1	1p31.3	0.4951954039605697	3.732452969579798e-33	8.269229046120693e-31
SPAG1	8q22.2	0.49470465393794727	4.405069003231843e-33	9.615799415784124e-31
RNF11	1p32.3	0.49468415263151966	4.43563982772642e-33	9.615799415784124e-31
NEK11	3q22.1	0.49400181052158454	5.5822264090497704e-33	1.1972687939665151e-30
SKAP2	7p15.2	0.49393986476516727	5.6998209075176976e-33	1.2096219928048874e-30
GPC4	Xq26.2	0.49310814799000346	7.537768583307612e-33	1.5830099209173414e-30
CCDC91	12p11.22	0.4928780826878203	8.142541669596286e-33	1.6923895113477394e-30
PPCS	1p34.2	0.49267916699924186	8.703994935766747e-33	1.7906249173468715e-30
LHFPL3	7q22.2-q22.3	-0.49241239579680846	9.517568695308081e-33	1.9382192168293557e-30
PIK3R2	19p13.11	-0.49156736880473156	1.262488626169452e-32	2.545303319220232e-30
NAT16	7q22.1	-0.4910802085336334	1.4852853568706096e-32	2.964835453452313e-30
PIGK	1p31.1	0.4906132627676021	1.7352304347288372e-32	3.429802038683146e-30
MMP24	20q11.22	-0.49029217873630593	1.930830158216765e-32	3.77936571066099e-30
FGFR2	10q26.13	0.48974200144750757	2.3180025352934634e-32	4.493581645581876e-30
AKIRIN1	1p34.3	0.48928010348917833	2.701700699037073e-32	5.18752264697966e-30
ZNF821	16q22.2	-0.48883627672512575	3.1294103771755604e-32	5.952079491909101e-30
PIGA	Xp22.2	0.48804278976122367	4.067604692365028e-32	7.66420357035246e-30
COL4A5	Xq22.3	0.4879577250699318	4.1833963129902845e-32	7.80939380242566e-30
HEBP1	12p13.1	0.4878672807308556	4.310091239174318e-32	7.972087107614075e-30
NRROS	3q29	0.48778748469940886	4.425019472101468e-32	8.110256143367062e-30
LHFPL4	3p25.3	-0.48681853288898796	6.087694106600931e-32	1.1057117196683005e-29
CFAP43	10q25.1	0.48612100246349316	7.654376649184227e-32	1.3778561395018143e-29
DHRS3	1p36.21	0.48525252472589026	1.0172366166783035e-31	1.8149121618452456e-29
EPHX2	8p21.2-p21.1	0.48512054756867407	1.06208780034584e-31	1.8783115914712705e-29
MAATS1	3q13.33	0.48479240483152136	1.1822670707796921e-31	2.0726683838251628e-29
FANK1	10q26.2	0.48472406312396554	1.2089413193318204e-31	2.1011608568145543e-29
GTF2F1	19p13.3	-0.4843192399812234	1.3796125254328292e-31	2.377296420961647e-29
LRRC6	8q24.22	0.4841933494956381	1.4373966429530104e-31	2.4558774337775968e-29
ZNF684	1p34.2	0.48403655170853677	1.5127272776513294e-31	2.5628650961956684e-29
WNT2B	1p13.2	0.4839126936862536	1.5749840927150419e-31	2.646104524435663e-29
POLR3D	8p21.3	-0.483547249070477	1.773839425333161e-31	2.95556831852412e-29
CCDC146	7q11.23	0.4834977189756531	1.8026367833382056e-31	2.978931163023079e-29
ZMPSTE24	1p34.2	0.48318026869436315	1.998512508064029e-31	3.2757732256161694e-29
B3GALT5-AS1	21q22.2	0.4831403158204096	2.024611533761062e-31	3.29178976872232e-29
NCMAP	1p36.11	0.4830328311923498	2.096511933261997e-31	3.38142216691961e-29
TOB1	17q21.33	0.48236731938067834	2.6014583813875488e-31	4.1625398751709815e-29
SGK3	8q13.1	0.48211030193055343	2.827195972984772e-31	4.48811795364929e-29
ATOH8	2p11.2	-0.481946644953545	2.980929100072071e-31	4.695196217699455e-29
AMOT	Xq23	0.481851174300693	3.0744021076830137e-31	4.799155818596466e-29
SETDB1	1q21.3	-0.48183098228121607	3.0945402332103596e-31	4.799155818596466e-29
LRIG3	12q14.1	0.4810559975511539	3.97448481430635e-31	6.116762468796209e-29
ZNF518B	4p16.1	0.48059943521111204	4.604471472408493e-31	7.029285007690432e-29
ARSI	5q32	0.4805774758381172	4.637145508768551e-31	7.029285007690432e-29
DDAH1	1p22.3	0.48038169720282387	4.9387815708159065e-31	7.430654869344739e-29
HCG22	6p21.33	0.48027010653325797	5.1193150864640574e-31	7.645223070977916e-29
PLPP3	1p32.2	0.4802094243752442	5.220213758841576e-31	7.738583058235662e-29
HACD4	9p21.3	0.4800843063206236	5.4345067383649096e-31	7.997451850523719e-29
P2RY13	3q25.1	0.48001197735807377	5.562334073498164e-31	8.126247627231629e-29
RIOX2	3q11.2	0.4795495491833411	6.452885884944348e-31	9.359469951536905e-29
GFRA1	10q25.3	-0.4793150990859268	6.956907699618536e-31	1.0018444009429236e-28
PI16	6p21.2	0.4788369856549846	8.10860431464226e-31	1.1594154013298057e-28
PRDX6	1q25.1	0.4785432956101204	8.907613261748956e-31	1.2646928941557796e-28
DTD1	20p11.23	-0.4777772802185437	1.1377103789784125e-30	1.6040125140268373e-28
TM6SF1	15q25.2	0.4775203616854621	1.234850337824979e-30	1.728876226450653e-28
NFATC1	18q23	0.47746202845532665	1.2580246214279724e-30	1.7491747856971967e-28
C10ORF105	10q22.1	0.4773565616075614	1.301021633731898e-30	1.7965682984704655e-28
SEC22B	1p12	0.47706048563484804	1.4296537177776088e-30	1.960765211164243e-28
OSCP1	1p34.3	0.47699624231827903	1.4591845516469803e-30	1.9877445774158628e-28
NLRP3	1q44	0.4757312145351436	2.180584827850961e-30	2.950521524449881e-28
AP3D1	19p13.3	-0.47461261202787375	3.10625374332447e-30	4.175012114610976e-28
CSDE1	1p13.2	0.474236121449825	3.498070958265903e-30	4.670503880105885e-28
HCN3	1q22	-0.4740979248436252	3.653844557210428e-30	4.846392113021016e-28
AMZ1	7p22.3	-0.473970399781431	3.803669363438377e-30	5.012142355312492e-28
BZW2	7p21.1	-0.47367021471075255	4.180769425340663e-30	5.473278726252799e-28
CC2D1B	1p32.3	0.47341160664206106	4.535143329723923e-30	5.898904817455742e-28
SELPLG	12q24.11	0.472847688176197	5.414238337172031e-30	6.997208917674699e-28
RASSF8	12p12.1	0.47280363687865967	5.489617960586537e-30	7.049438707221985e-28
TLCD4	1p21.3	0.4726887588710403	5.691114879066292e-30	7.261934625117438e-28
DHPS	19p13.13	-0.4724366120813486	6.1593995373764255e-30	7.810041136669568e-28
NIPSNAP3A	9q31.1	0.47215903870436765	6.719073042292824e-30	8.466451975354101e-28
SLC25A15	13q14.11	-0.47189612146865284	7.29548447263622e-30	9.135668475330362e-28
MAGI3	1p13.2	0.47182346237057143	7.463233044272745e-30	9.28803959293721e-28
DPH3P1	20q13.33	0.4715319373343121	8.175520970360608e-30	1.0112066152358297e-27
S1PR1	1p21.2	0.4705793777319014	1.1005400106895156e-29	1.3489721582668728e-27
DDX23	12q13.12	-0.4705692596304612	1.1040147121374635e-29	1.3489721582668728e-27
ZDHHC22	14q24.3	-0.47003273515102845	1.304678915406855e-29	1.584556121296241e-27
ZSWIM4	19p13.13-p13.12	-0.4692383640947192	1.6697575236793607e-29	2.0158072715508738e-27
RNLS	10q23.31	0.46906487484062376	1.762046661218852e-29	2.1145608771924568e-27
VARS	6p21.33	-0.4687817681881937	1.9236010457647729e-29	2.2947763718144132e-27
NADK2	5p13.2	0.46870483375064687	1.9699804173001265e-29	2.3362808937169323e-27
PRKCD	3p21.1	0.46855593417923164	2.0629083812763122e-29	2.4321810453164752e-27
PPP1R21	2p16.3	0.4684336774688151	2.1424404621070537e-29	2.5112640788686226e-27
CELSR3	3p21.31	-0.4683128346415698	2.224032231674977e-29	2.591833168947931e-27
LRRC8D	1p22.2	0.4682748365313567	2.250317866716979e-29	2.6073941672920123e-27
PTRH2	17q23.1	-0.46796829932472905	2.4739195373960147e-29	2.8500966739109175e-27
TIMM8A	Xq22.1	-0.46757893947579043	2.7898658468351683e-29	3.1958230305706722e-27
PES1	22q12.2	-0.4675600744047185	2.806148678250757e-29	3.1963143221589556e-27
DMD	Xp21.2-p21.1	0.46749711241977254	2.8611759669982876e-29	3.240683633182724e-27
CYBRD1	2q31.1	0.46734018171226926	3.0030194553683314e-29	3.3823393988648564e-27
RSPH1	21q22.3	0.46729722468651524	3.0430448097167597e-29	3.408379244927755e-27
XPO5	6p21.1	-0.4669705838065135	3.365159511281272e-29	3.748341486571366e-27
FAM83H	8q24.3	0.46671846044735843	3.636654026572421e-29	4.028493507127834e-27
CASC1	12p12.1	0.4663647348544828	4.0544341788231433e-29	4.466745763893628e-27
CEPT1	1p13.3	0.46629310253222295	4.144648030924712e-29	4.541317877797452e-27
PITHD1	1p36.11	0.46621980152659165	4.2390189663721077e-29	4.61961412870422e-27
PCGF2	17q12	-0.4659862457003319	4.554113712486646e-29	4.936316481582971e-27
SF3A2	19p13.3	-0.4659199699267052	4.6476736754612065e-29	5.010788715025314e-27
MYT1	20q13.33	-0.4658662865500681	4.7248490194297883e-29	5.066897929825743e-27
MITF	3p13	0.4657366953207035	4.916412659404038e-29	5.23126885619931e-27
TYSND1	10q22.1	-0.46572768181548985	4.930018762352408e-29	5.23126885619931e-27
KLHL21	1p36.31	0.4653629544220609	5.5129741964595e-29	5.819218469885863e-27
DUS3L	19p13.3	-0.46522253814656905	5.755151825551984e-29	6.035786347890775e-27
CRMP1	4p16.2	-0.465209582001126	5.778020758607805e-29	6.035786347890775e-27
ZNF408	11p11.2	-0.4647947398420724	6.559743139102872e-29	6.81706089832232e-27
STOX1	10q22.1	0.4647437074963794	6.662861325368911e-29	6.888715240039109e-27
M1AP	2p13.1	0.4644245233705941	7.345186421331749e-29	7.546126496206235e-27
DCTD	4q35.1	0.46441188678975637	7.373577301486177e-29	7.546126496206235e-27
NMNAT1	1p36.22	0.46404993269805644	8.234516315381577e-29	8.384650678505454e-27
EXOC3L1	16q22.1	-0.46402951975977946	8.285928007048213e-29	8.394602741211006e-27
SELENOP	5p12	0.4636578452212819	9.279532634485822e-29	9.354232872193433e-27
RNF220	1p34.1	0.4634181036561494	9.982054142470552e-29	1.0012347938624318e-26
KDM4B	19p13.3	-0.46321631601738134	1.061394426231635e-28	1.0593451993691086e-26
ALG14	1p21.3	0.4630257510762798	1.1246951705544984e-28	1.1169940558398641e-26
EIF2A	3q25.1	-0.4625890820957789	1.2841726452912145e-28	1.2691276814566753e-26
MFN2	1p36.22	0.46218365109658066	1.4521718867529143e-28	1.428157922381732e-26
PFAS	17p13.1	-0.46125146024859814	1.9253750835823684e-28	1.8843440320438898e-26
XYLT1	16p12.3	-0.46112341545395064	2.001299226359658e-28	1.9491881015766699e-26
PHETA1	12q24.12	-0.46089087585621974	2.1468316613308987e-28	2.0808785155813583e-26
SRRM3	7q11.23	-0.4603209925707287	2.549240733866545e-28	2.4591025088748047e-26
SPATS2	12q13.12	-0.45965426844269214	3.1154781528686163e-28	2.991007382856389e-26
UBXN11	1p36.11	0.4595287761566454	3.235191819417001e-28	3.07773965481693e-26
GPR37	7q31.33	0.4595275831927199	3.2363514052933343e-28	3.07773965481693e-26
MRPL10	17q21.32	-0.4595104058268954	3.2530938067741867e-28	3.07913728818659e-26
TAF13	1p13.3	0.4593840740508939	3.3788864975922055e-28	3.169335427531301e-26
FCRLB	1q23.3	-0.45938314619006376	3.379827969442139e-28	3.169335427531301e-26
ITGAM	16p11.2	0.4592983573836709	3.4669646836822846e-28	3.235994212394377e-26
POLH	6p21.1	-0.45925006443662153	3.5175841958053154e-28	3.2681112890152516e-26
ZMYND12	1p34.2	0.45923066772687254	3.538120494874097e-28	3.2721122613374614e-26
CCDC173	2q31.1	0.45916259055921926	3.6111401399564883e-28	3.318341249785772e-26
ZNF263	16p13.3	-0.45915347854252214	3.6210261145422836e-28	3.318341249785772e-26
TMEM198	2q35	-0.45911958953027476	3.6580290512891468e-28	3.337082520499569e-26
CFAP206	6q15	0.4587104470877531	4.135389960748125e-28	3.755567432371304e-26
DCX	Xq23	-0.45867178621980426	4.183562828549781e-28	3.7822784836947144e-26
PICALM	11q14.2	0.45851617070332984	4.3831423068432605e-28	3.9412300658724134e-26
TRAP1	16p13.3	-0.4585045061671706	4.398476091569332e-28	3.9412300658724134e-26
DNAL1	14q24.3	0.45844123489528155	4.482579225064215e-28	3.98576513795174e-26
SVBP	1p34.2	0.4584354468110515	4.49035195459153e-28	3.98576513795174e-26
SPATS2L	2q33.1	0.45842272186251565	4.507486987019477e-28	3.98576513795174e-26
PAX6	11p13	0.4583913835483374	4.549962434660862e-28	4.0057551373448746e-26
ATPAF1	1p33	0.45811710217839907	4.939019015975161e-28	4.3293722774380533e-26
AGL	1p21.2	0.4580587794976072	5.02589542281861e-28	4.386453576599394e-26
CEP104	1p36.32	0.4576035974843398	5.757914509455974e-28	5.0036773459112887e-26
KLHL4	Xq21.31	0.4573717206443442	6.170395228465314e-28	5.339113227514558e-26
RNF121	11q13.4	-0.45720562977399776	6.483682354254184e-28	5.58621880103071e-26
SDC4	20q13.12	0.4571859275589448	6.521873657724824e-28	5.595212545250646e-26
FGD1	Xp11.22	-0.4571660006430077	6.560726805399378e-28	5.604695471341393e-26
CD109	6q13	0.4568792575557913	7.145827413746919e-28	6.078777488968424e-26
GSN	9q33.2	0.4566566492307633	7.635381091735305e-28	6.467937739095609e-26
SSR2	1q22	-0.4565982823661225	7.7691360128315465e-28	6.553705069234176e-26
ITGB5	3q21.2	0.456376656179115	8.298458174702187e-28	6.971050635840449e-26
SLC24A3	20p11.23	-0.4563597337649157	8.340310224192801e-28	6.977136698338219e-26
NDRG1	8q24.22	0.4561511859972367	8.873543251162596e-28	7.392541549036739e-26
SELENOF	1p22.3	0.4557899589856776	9.878081937467203e-28	8.151971425116624e-26
NAT10	11p13	-0.45578898694095493	9.880931348121804e-28	8.151971425116624e-26
USP48	1p36.12	0.45577430783347833	9.924060005207581e-28	8.151971425116624e-26
KIAA2013	1p36.22	0.4557665756597182	9.946852688749018e-28	8.151971425116624e-26
ALDH4A1	1p36.13	0.4548258231722075	1.3143576110145196e-27	1.0728244451685722e-25
PRPF6	20q13.33	-0.4547364633334036	1.3495535825018512e-27	1.0971108780975737e-25
DOCK5	8p21.2	0.45464190989636233	1.387810118031528e-27	1.1236803128366923e-25
LINGO1	15q24.3	-0.45412544488441536	1.616490517424571e-27	1.3036026128718711e-25
PLS3	Xq23	0.4536368699029513	1.8669599370907252e-27	1.4995928004655821e-25
DNAAF3	19q13.42	0.453558983795286	1.9102884416401306e-27	1.5283065584089948e-25
SPC25	2q24.3	-0.45352759322245456	1.9280309902556388e-27	1.536404458282369e-25
ETS1	11q24.3	-0.45349755822371124	1.9451598446848962e-27	1.5439514814445745e-25
SARM1	17q11.2	-0.4532948327054776	2.064774482435148e-27	1.6324673858970592e-25
COX10	17p12	-0.4531402192659007	2.1608639117893637e-27	1.701764739280678e-25
PLOD2	3q24	0.4531254418385001	2.1702760792587843e-27	1.7025266939274846e-25
SLC25A33	1p36.22	0.45308102705975845	2.198809817966168e-27	1.7182249899230973e-25
LPAR1	9q31.3	0.45289109069777944	2.3250755135499144e-27	1.8098782790996072e-25
PTBP2	1p21.3	0.45281698437762896	2.3762611730235056e-27	1.8426077503587266e-25
PIFO	1p13.2	0.45216584699367235	2.8766681377450227e-27	2.2220883649454944e-25
CDC42	1p36.12	0.4521240048885889	2.9121715328392013e-27	2.2409271096782876e-25
PLXDC2	10p12.31	0.4512945414897281	3.712523891412668e-27	2.845938942006494e-25
CFAP52	17p13.1	0.4509976658775071	4.0489436035863404e-27	3.0920739390872806e-25
PLPP5	8p11.23	-0.4509091257741644	4.154990099827505e-27	3.1610851095329183e-25
HMGB3	Xq28	-0.4507930106187708	4.298235638141209e-27	3.257771755660335e-25
GLDC	9p24.1	-0.4504703017368147	4.722491612306218e-27	3.5659233481537703e-25
SCP2	1p32.3	0.4503249368701145	4.9268785395519616e-27	3.706373068503996e-25
SYNPO2	4q26	0.44990258344738643	5.571655411104148e-27	4.1758418120174995e-25
TMEM52B	12p13.2	0.4497638362220478	5.801154819944058e-27	4.331743789810821e-25
STX6	1q25.3	-0.4496525470398946	5.9919698876666474e-27	4.457716048164106e-25
MAP7D1	1p34.3	0.44936830240504416	6.507955129231618e-27	4.823782476486715e-25
PHACTR2	6q24.2	0.4492293441996743	6.775953021064349e-27	5.004028895885654e-25
EFHD1	2q37.1	0.44920552910501726	6.822966047859824e-27	5.016416888230586e-25
TTLL12	22q13.2	-0.4491956860302683	6.84249116741933e-27	5.016416888230586e-25
DEPTOR	8q24.12	0.44906820570206324	7.100412457148789e-27	5.186645490890461e-25
CCT3	1q22	-0.448954972415138	7.337554412409586e-27	5.340521101393128e-25
TLR5	1q41	0.44870231924779547	7.895273344891373e-27	5.725777190876078e-25
FMNL1	17q21.31	0.44862968099989997	8.063235736741952e-27	5.8266270856076875e-25
TDRD7	9q22.33	0.4486135980788331	8.100899459581459e-27	5.832936928736493e-25
TRAPPC3	1p34.3	0.4483146699641967	8.83346186047729e-27	6.337773116337461e-25
SAMD10	20q13.33	-0.4482824843137946	8.916139837181592e-27	6.374407633241776e-25
CDC14A	1p21.2	0.4482137784284685	9.095198423969968e-27	6.479445068044471e-25
SENP3	17p13.1	-0.4475595778374336	1.0988467150220513e-26	7.800650923084358e-25
LRMP	12p12.1	0.4474624762586373	1.1300862312527464e-26	7.9942696520303925e-25
GAREM1	18q12.1	0.44729082200494463	1.1874731378630558e-26	8.370855221138836e-25
BCAS2	1p13.2	0.4470289443314213	1.2806177357088765e-26	8.996004937152146e-25
AGMAT	1p36.21	0.44698626273320535	1.2964684718727355e-26	9.075729465772992e-25
CCDC163	1p34.1	0.44693392461930204	1.3161702828625923e-26	9.181767845256996e-25
WLS	1p31.3	0.4469043999338302	1.3274146233695824e-26	9.210534012133852e-25
B3GLCT	13q12.3	0.4468991321828104	1.329430780978598e-26	9.210534012133852e-25
RWDD3	1p21.3	0.4467385337607038	1.3923718634471484e-26	9.61356477361574e-25
SSBP2	5q14.1	0.44669880261106226	1.4083922338238847e-26	9.690988336560867e-25
COLCA2	11q23.1	0.44633659327670305	1.5631036618569057e-26	1.071895677778812e-24
HS6ST1	2q14.3	0.44601887706433285	1.712565061699526e-26	1.1704076003025134e-24
PIK3CD	1p36.22	0.4459056681870627	1.769165351762127e-26	1.2050048194890621e-24
ERAL1	17q11.2	-0.44573293887462356	1.8591052292777196e-26	1.2606541746616252e-24
SPEF1	20p13	0.44572494639339283	1.863374555077448e-26	1.2606541746616252e-24
HMGCL	1p36.11	0.4456893783948801	1.882491658512622e-26	1.2693282383703336e-24
SLC35F1	6q22.2-q22.31	-0.4456055174493175	1.9283360649323627e-26	1.295906113503379e-24
C1ORF194	1p13.3	0.4451889079363008	2.1729621941703264e-26	1.4554515214839849e-24
CASC2	10q26.11	0.4450666168744124	2.2504236057230372e-26	1.5023440501649719e-24
MTUS1	8p22	0.4448230632279522	2.4129159069627743e-26	1.6055048712962539e-24
IL1A	2q14.1	0.4446448501691622	2.5391108258383272e-26	1.6839149131488983e-24
NLE1	17q12	-0.4441949136965695	2.887481847440756e-26	1.9086728369263305e-24
ANXA11	10q22.3	0.4440991132986336	2.9675459014290097e-26	1.9551860430951066e-24
ADRB2	5q32	0.44396366523336517	3.084502031383999e-26	2.025623630447323e-24
VCAM1	1p21.2	0.44372209251439687	3.304510993092178e-26	2.1630599393419285e-24
CNTROB	17p13.1	-0.4432835678122336	3.744237383283842e-26	2.442963426679144e-24
PBXIP1	1q21.3	0.4432430954064723	3.78762365722345e-26	2.4632993726865154e-24
RPE65	1p31.3	0.44311404417253925	3.929311292712287e-26	2.5472297418769267e-24
SRRM1	1p36.11	0.4429563078278228	4.109623300706816e-26	2.655580620690709e-24
DDIT4L	4q24	0.4425839114882557	4.568405805695253e-26	2.9368050275858687e-24
CAP1	1p34.2	0.4425796307286215	4.573963487237551e-26	2.9368050275858687e-24
CAPZB	1p36.13	0.442491793236641	4.689489038109545e-26	3.0014218570579853e-24
PRDM16	1p36.32	0.44243073115720666	4.771493495141882e-26	3.0442430492264393e-24
CPED1	7q31.31	0.4423431243566834	4.891627589400652e-26	3.111044284855096e-24
